,region_index,city,region_label,time,speed_kmh,free_flow_speed_kmh,congestion_level,travel_time_per_10_km_min
323,0,Berlin,Berlin,2025-01-14 11:00:00,30.5,41.8,36.7,19.6
324,0,Berlin,Berlin,2025-01-14 12:00:00,30.1,41.6,38.0,19.8
325,0,Berlin,Berlin,2025-01-14 13:00:00,29.8,41.7,40.0,20.1
326,0,Berlin,Berlin,2025-01-14 14:00:00,28.6,41.9,46.3,20.9
327,0,Berlin,Berlin,2025-01-14 15:00:00,26.0,41.4,59.1,23.0
328,0,Berlin,Berlin,2025-01-14 16:00:00,26.1,41.4,58.6,22.9
329,0,Berlin,Berlin,2025-01-14 17:00:00,27.5,41.4,50.5,21.7
330,0,Berlin,Berlin,2025-01-14 18:00:00,28.3,40.6,43.4,21.1
331,0,Berlin,Berlin,2025-01-14 19:00:00,31.2,40.0,28.4,19.2
332,0,Berlin,Berlin,2025-01-14 20:00:00,32.7,39.8,21.5,18.3
333,0,Berlin,Berlin,2025-01-14 21:00:00,33.8,39.7,17.4,17.7
334,0,Berlin,Berlin,2025-01-14 22:00:00,34.3,39.3,14.4,17.4
335,0,Berlin,Berlin,2025-01-14 23:00:00,35.1,38.9,10.8,17.0
336,0,Berlin,Berlin,2025-01-15 00:00:00,34.9,38.0,8.9,17.1
337,0,Berlin,Berlin,2025-01-15 01:00:00,34.3,37.3,8.8,17.4
338,0,Berlin,Berlin,2025-01-15 02:00:00,34.8,37.9,8.9,17.2
339,0,Berlin,Berlin,2025-01-15 03:00:00,37.9,40.9,8.1,15.8
340,0,Berlin,Berlin,2025-01-15 04:00:00,42.5,45.0,6.0,14.1
341,0,Berlin,Berlin,2025-01-15 05:00:00,41.1,45.9,11.6,14.5
342,0,Berlin,Berlin,2025-01-15 06:00:00,35.4,45.2,27.5,16.9
343,0,Berlin,Berlin,2025-01-15 07:00:00,28.0,43.0,53.5,21.3
344,0,Berlin,Berlin,2025-01-15 08:00:00,26.7,42.2,58.1,22.4
345,0,Berlin,Berlin,2025-01-15 09:00:00,29.2,42.2,44.3,20.5
346,0,Berlin,Berlin,2025-01-15 10:00:00,30.4,42.0,38.1,19.7
347,0,Berlin,Berlin,2025-01-15 11:00:00,30.2,41.9,38.6,19.8
348,0,Berlin,Berlin,2025-01-15 12:00:00,29.9,41.8,39.9,20.0
349,0,Berlin,Berlin,2025-01-15 13:00:00,29.5,41.9,41.6,20.2
350,0,Berlin,Berlin,2025-01-15 14:00:00,28.1,41.9,48.7,21.2
351,0,Berlin,Berlin,2025-01-15 15:00:00,25.8,41.5,60.6,23.1
352,0,Berlin,Berlin,2025-01-15 16:00:00,25.8,41.5,60.5,23.1
353,0,Berlin,Berlin,2025-01-15 17:00:00,27.6,41.5,50.3,21.6
354,0,Berlin,Berlin,2025-01-15 18:00:00,29.3,41.0,40.0,20.4
355,0,Berlin,Berlin,2025-01-15 19:00:00,31.4,40.3,28.4,19.0
356,0,Berlin,Berlin,2025-01-15 20:00:00,32.8,40.0,21.9,18.2
357,0,Berlin,Berlin,2025-01-15 21:00:00,34.0,39.9,17.6,17.6
358,0,Berlin,Berlin,2025-01-15 22:00:00,34.4,39.7,15.3,17.4
359,0,Berlin,Berlin,2025-01-15 23:00:00,35.6,39.6,11.2,16.8
360,0,Berlin,Berlin,2025-01-16 00:00:00,35.2,38.2,8.5,17.0
361,0,Berlin,Berlin,2025-01-16 01:00:00,35.3,37.9,7.3,16.9
362,0,Berlin,Berlin,2025-01-16 02:00:00,35.2,38.0,7.9,17.0
363,0,Berlin,Berlin,2025-01-16 03:00:00,37.6,40.6,7.9,15.9
364,0,Berlin,Berlin,2025-01-16 04:00:00,43.1,45.2,4.9,13.9
365,0,Berlin,Berlin,2025-01-16 05:00:00,41.2,45.7,10.8,14.5
366,0,Berlin,Berlin,2025-01-16 06:00:00,36.0,45.2,25.6,16.6
367,0,Berlin,Berlin,2025-01-16 07:00:00,29.0,43.4,49.7,20.6
368,0,Berlin,Berlin,2025-01-16 08:00:00,27.3,42.3,54.6,21.9
369,0,Berlin,Berlin,2025-01-16 09:00:00,29.3,42.2,44.2,20.4
370,0,Berlin,Berlin,2025-01-16 10:00:00,30.3,42.0,38.5,19.7
371,0,Berlin,Berlin,2025-01-16 11:00:00,30.1,41.9,39.2,19.9
372,0,Berlin,Berlin,2025-01-16 12:00:00,29.3,41.9,42.6,20.4
373,0,Berlin,Berlin,2025-01-16 13:00:00,29.6,42.1,42.3,20.2
374,0,Berlin,Berlin,2025-01-16 14:00:00,28.4,42.2,48.3,21.0
375,0,Berlin,Berlin,2025-01-16 15:00:00,25.7,41.6,61.8,23.3
376,0,Berlin,Berlin,2025-01-16 16:00:00,25.5,41.5,62.5,23.4
377,0,Berlin,Berlin,2025-01-16 17:00:00,27.4,41.6,51.8,21.8
378,0,Berlin,Berlin,2025-01-16 18:00:00,29.3,41.0,40.0,20.4
379,0,Berlin,Berlin,2025-01-16 19:00:00,31.4,40.4,28.7,19.0
380,0,Berlin,Berlin,2025-01-16 20:00:00,32.9,40.2,22.0,18.2
381,0,Berlin,Berlin,2025-01-16 21:00:00,33.9,39.9,17.4,17.6
382,0,Berlin,Berlin,2025-01-16 22:00:00,34.8,39.9,14.4,17.2
383,0,Berlin,Berlin,2025-01-16 23:00:00,35.4,39.1,10.3,16.9
384,0,Berlin,Berlin,2025-01-17 00:00:00,34.6,37.5,8.2,17.3
385,0,Berlin,Berlin,2025-01-17 01:00:00,34.4,36.8,7.0,17.4
386,0,Berlin,Berlin,2025-01-17 02:00:00,34.9,37.4,7.3,17.1
387,0,Berlin,Berlin,2025-01-17 03:00:00,37.6,40.1,6.5,15.9
388,0,Berlin,Berlin,2025-01-17 04:00:00,42.0,44.2,5.3,14.2
389,0,Berlin,Berlin,2025-01-17 05:00:00,41.2,45.2,9.8,14.5
390,0,Berlin,Berlin,2025-01-17 06:00:00,37.2,45.0,21.0,16.1
391,0,Berlin,Berlin,2025-01-17 07:00:00,31.1,43.4,39.3,19.2
392,0,Berlin,Berlin,2025-01-17 08:00:00,30.0,42.4,41.3,19.9
393,0,Berlin,Berlin,2025-01-17 09:00:00,30.6,42.1,37.6,19.5
394,0,Berlin,Berlin,2025-01-17 10:00:00,31.1,42.2,35.4,19.2
395,0,Berlin,Berlin,2025-01-17 11:00:00,30.7,42.2,37.5,19.5
396,0,Berlin,Berlin,2025-01-17 12:00:00,30.3,42.4,39.9,19.7
397,0,Berlin,Berlin,2025-01-17 13:00:00,29.3,42.3,44.3,20.4
398,0,Berlin,Berlin,2025-01-17 14:00:00,27.9,42.1,50.9,21.4
399,0,Berlin,Berlin,2025-01-17 15:00:00,27.7,42.0,51.2,21.5
400,0,Berlin,Berlin,2025-01-17 16:00:00,28.8,41.9,45.1,20.7
401,0,Berlin,Berlin,2025-01-17 17:00:00,29.3,41.8,42.7,20.4
402,0,Berlin,Berlin,2025-01-17 18:00:00,29.6,41.1,38.7,20.2
403,0,Berlin,Berlin,2025-01-17 19:00:00,30.8,40.2,30.1,19.4
404,0,Berlin,Berlin,2025-01-17 20:00:00,31.9,39.7,24.3,18.7
405,0,Berlin,Berlin,2025-01-17 21:00:00,32.9,39.4,20.0,18.2
406,0,Berlin,Berlin,2025-01-17 22:00:00,33.0,39.4,19.1,18.1
407,0,Berlin,Berlin,2025-01-17 23:00:00,34.3,38.9,13.3,17.4
408,0,Berlin,Berlin,2025-01-18 00:00:00,34.2,37.5,9.5,17.4
409,0,Berlin,Berlin,2025-01-18 01:00:00,34.3,36.6,6.8,17.4
410,0,Berlin,Berlin,2025-01-18 02:00:00,34.6,36.3,4.7,17.2
411,0,Berlin,Berlin,2025-01-18 03:00:00,35.7,37.2,4.2,16.7
412,0,Berlin,Berlin,2025-01-18 04:00:00,37.9,39.2,3.3,15.7
413,0,Berlin,Berlin,2025-01-18 05:00:00,38.6,40.9,6.0,15.5
414,0,Berlin,Berlin,2025-01-18 06:00:00,38.5,41.7,8.1,15.5
415,0,Berlin,Berlin,2025-01-18 07:00:00,38.6,43.0,11.3,15.5
416,0,Berlin,Berlin,2025-01-18 08:00:00,38.7,43.6,12.8,15.4
417,0,Berlin,Berlin,2025-01-18 09:00:00,36.2,43.4,19.8,16.5
418,0,Berlin,Berlin,2025-01-18 10:00:00,33.9,42.7,25.9,17.6
419,0,Berlin,Berlin,2025-01-18 11:00:00,32.9,42.4,28.7,18.2
420,0,Berlin,Berlin,2025-01-18 12:00:00,31.7,42.1,32.9,18.9
421,0,Berlin,Berlin,2025-01-18 13:00:00,30.2,41.9,38.7,19.8
422,0,Berlin,Berlin,2025-01-18 14:00:00,29.6,41.6,40.8,20.2
423,0,Berlin,Berlin,2025-01-18 15:00:00,29.6,41.2,39.0,20.2
424,0,Berlin,Berlin,2025-01-18 16:00:00,30.0,41.2,37.1,19.9
425,0,Berlin,Berlin,2025-01-18 17:00:00,29.6,41.1,38.6,20.2
426,0,Berlin,Berlin,2025-01-18 18:00:00,29.5,40.4,36.6,20.2
427,0,Berlin,Berlin,2025-01-18 19:00:00,30.5,39.6,29.7,19.6
428,0,Berlin,Berlin,2025-01-18 20:00:00,31.6,39.2,24.1,18.9
429,0,Berlin,Berlin,2025-01-18 21:00:00,32.5,39.0,20.1,18.4
430,0,Berlin,Berlin,2025-01-18 22:00:00,32.9,39.1,18.7,18.2
431,0,Berlin,Berlin,2025-01-18 23:00:00,33.7,38.6,14.7,17.7
432,0,Berlin,Berlin,2025-01-19 00:00:00,34.0,37.6,10.5,17.6
433,0,Berlin,Berlin,2025-01-19 01:00:00,34.6,36.9,6.7,17.3
434,0,Berlin,Berlin,2025-01-19 02:00:00,34.5,36.3,5.2,17.3
435,0,Berlin,Berlin,2025-01-19 03:00:00,35.3,36.7,3.7,16.9
436,0,Berlin,Berlin,2025-01-19 04:00:00,36.6,37.7,3.0,16.3
437,0,Berlin,Berlin,2025-01-19 05:00:00,38.7,39.6,2.4,15.4
438,0,Berlin,Berlin,2025-01-19 06:00:00,39.0,40.2,3.1,15.3
439,0,Berlin,Berlin,2025-01-19 07:00:00,38.8,41.8,7.5,15.4
440,0,Berlin,Berlin,2025-01-19 08:00:00,39.8,43.3,8.7,15.0
441,0,Berlin,Berlin,2025-01-19 09:00:00,38.7,43.7,12.8,15.4
442,0,Berlin,Berlin,2025-01-19 10:00:00,37.2,43.5,17.0,16.1
443,0,Berlin,Berlin,2025-01-19 11:00:00,35.5,43.3,21.9,16.8
444,0,Berlin,Berlin,2025-01-19 12:00:00,33.7,42.9,27.3,17.7
445,0,Berlin,Berlin,2025-01-19 13:00:00,32.2,42.7,32.4,18.5
446,0,Berlin,Berlin,2025-01-19 14:00:00,31.6,42.5,34.5,18.9
447,0,Berlin,Berlin,2025-01-19 15:00:00,31.9,42.1,31.9,18.7
448,0,Berlin,Berlin,2025-01-19 16:00:00,32.1,42.2,31.4,18.6
449,0,Berlin,Berlin,2025-01-19 17:00:00,31.4,42.1,34.1,19.0
450,0,Berlin,Berlin,2025-01-19 18:00:00,32.3,41.8,29.4,18.5
451,0,Berlin,Berlin,2025-01-19 19:00:00,33.3,41.0,23.1,18.0
452,0,Berlin,Berlin,2025-01-19 20:00:00,34.5,41.0,18.6,17.3
453,0,Berlin,Berlin,2025-01-19 21:00:00,35.0,40.5,15.6,17.1
454,0,Berlin,Berlin,2025-01-19 22:00:00,35.5,40.1,13.0,16.8
455,0,Berlin,Berlin,2025-01-19 23:00:00,36.4,39.9,9.5,16.4
456,0,Berlin,Berlin,2025-01-20 00:00:00,35.8,38.6,7.8,16.7
457,0,Berlin,Berlin,2025-01-20 01:00:00,35.3,37.9,7.3,16.9
458,0,Berlin,Berlin,2025-01-20 02:00:00,36.1,38.9,7.7,16.6
459,0,Berlin,Berlin,2025-01-20 03:00:00,38.6,41.0,6.3,15.5
460,0,Berlin,Berlin,2025-01-20 04:00:00,43.6,45.8,4.8,13.7
461,0,Berlin,Berlin,2025-01-20 05:00:00,41.0,46.5,13.5,14.6
462,0,Berlin,Berlin,2025-01-20 06:00:00,34.5,45.2,31.1,17.3
463,0,Berlin,Berlin,2025-01-20 07:00:00,27.8,43.2,55.1,21.5
464,0,Berlin,Berlin,2025-01-20 08:00:00,26.1,42.1,61.4,22.9
465,0,Berlin,Berlin,2025-01-20 09:00:00,27.3,41.9,53.1,21.9
466,0,Berlin,Berlin,2025-01-20 10:00:00,29.4,42.2,43.1,20.3
467,0,Berlin,Berlin,2025-01-20 11:00:00,29.8,42.0,40.6,20.0
468,0,Berlin,Berlin,2025-01-20 12:00:00,29.9,42.0,40.4,20.0
469,0,Berlin,Berlin,2025-01-20 13:00:00,29.5,41.8,41.5,20.3
470,0,Berlin,Berlin,2025-01-20 14:00:00,27.8,41.6,49.4,21.5
471,0,Berlin,Berlin,2025-01-20 15:00:00,25.9,41.6,60.4,23.1
472,0,Berlin,Berlin,2025-01-20 16:00:00,25.8,41.4,60.3,23.1
473,0,Berlin,Berlin,2025-01-20 17:00:00,28.0,41.8,49.2,21.4
474,0,Berlin,Berlin,2025-01-20 18:00:00,29.9,41.2,38.0,20.0
475,0,Berlin,Berlin,2025-01-20 19:00:00,32.0,40.5,26.6,18.7
476,0,Berlin,Berlin,2025-01-20 20:00:00,33.0,39.9,20.8,18.1
477,0,Berlin,Berlin,2025-01-20 21:00:00,34.5,40.1,16.3,17.3
478,0,Berlin,Berlin,2025-01-20 22:00:00,35.4,40.2,13.3,16.9
479,0,Berlin,Berlin,2025-01-20 23:00:00,35.8,39.3,9.6,16.7
480,0,Berlin,Berlin,2025-01-21 00:00:00,35.3,38.3,8.7,16.9
481,0,Berlin,Berlin,2025-01-21 01:00:00,35.2,38.0,7.7,16.9
482,0,Berlin,Berlin,2025-01-21 02:00:00,36.4,39.2,7.7,16.4
483,0,Berlin,Berlin,2025-01-21 03:00:00,38.2,41.3,8.1,15.6
484,0,Berlin,Berlin,2025-01-21 04:00:00,42.6,45.0,5.6,14.0
485,0,Berlin,Berlin,2025-01-21 05:00:00,40.9,45.8,11.8,14.6
486,0,Berlin,Berlin,2025-01-21 06:00:00,35.2,45.2,28.5,17.0
487,0,Berlin,Berlin,2025-01-21 07:00:00,28.6,43.3,51.2,20.9
488,0,Berlin,Berlin,2025-01-21 08:00:00,26.5,42.0,58.2,22.5
489,0,Berlin,Berlin,2025-01-21 09:00:00,27.6,41.4,50.0,21.7
490,0,Berlin,Berlin,2025-01-21 10:00:00,30.3,42.0,38.7,19.7
491,0,Berlin,Berlin,2025-01-21 11:00:00,30.3,41.8,37.9,19.7
492,0,Berlin,Berlin,2025-01-21 12:00:00,30.2,41.9,38.7,19.8
493,0,Berlin,Berlin,2025-01-21 13:00:00,29.6,41.8,41.0,20.2
494,0,Berlin,Berlin,2025-01-21 14:00:00,28.1,41.7,48.4,21.3
495,0,Berlin,Berlin,2025-01-21 15:00:00,25.5,41.2,61.4,23.4
496,0,Berlin,Berlin,2025-01-21 16:00:00,25.0,41.0,63.9,23.9
497,0,Berlin,Berlin,2025-01-21 17:00:00,27.0,41.3,52.7,22.1
498,0,Berlin,Berlin,2025-01-21 18:00:00,29.0,41.1,41.5,20.6
499,0,Berlin,Berlin,2025-01-21 19:00:00,31.3,40.2,28.3,19.1
500,0,Berlin,Berlin,2025-01-21 20:00:00,32.8,39.9,21.3,18.2
501,0,Berlin,Berlin,2025-01-21 21:00:00,34.3,40.1,17.0,17.4
502,0,Berlin,Berlin,2025-01-21 22:00:00,34.7,39.6,14.1,17.2
503,0,Berlin,Berlin,2025-01-21 23:00:00,35.3,39.1,10.5,16.9
504,0,Berlin,Berlin,2025-01-22 00:00:00,34.7,37.9,9.2,17.2
505,0,Berlin,Berlin,2025-01-22 01:00:00,34.5,37.5,8.6,17.3
506,0,Berlin,Berlin,2025-01-22 02:00:00,34.8,38.1,9.3,17.2
507,0,Berlin,Berlin,2025-01-22 03:00:00,37.6,40.9,8.6,15.9
508,0,Berlin,Berlin,2025-01-22 04:00:00,42.1,44.9,6.7,14.2
509,0,Berlin,Berlin,2025-01-22 05:00:00,40.6,45.8,12.5,14.7
510,0,Berlin,Berlin,2025-01-22 06:00:00,35.7,45.2,26.6,16.7
511,0,Berlin,Berlin,2025-01-22 07:00:00,28.7,43.3,50.6,20.8
512,0,Berlin,Berlin,2025-01-22 08:00:00,27.3,42.2,54.3,21.9
513,0,Berlin,Berlin,2025-01-22 09:00:00,29.5,42.3,43.6,20.3
514,0,Berlin,Berlin,2025-01-22 10:00:00,30.6,42.3,38.2,19.6
515,0,Berlin,Berlin,2025-01-22 11:00:00,30.3,41.9,38.3,19.7
516,0,Berlin,Berlin,2025-01-22 12:00:00,30.0,42.0,39.8,19.9
517,0,Berlin,Berlin,2025-01-22 13:00:00,29.9,42.0,40.2,20.0
518,0,Berlin,Berlin,2025-01-22 14:00:00,28.7,42.0,46.6,20.9
519,0,Berlin,Berlin,2025-01-22 15:00:00,26.4,41.6,57.4,22.6
520,0,Berlin,Berlin,2025-01-22 16:00:00,26.4,41.4,57.1,22.7
521,0,Berlin,Berlin,2025-01-22 17:00:00,27.6,41.6,50.9,21.7
522,0,Berlin,Berlin,2025-01-22 18:00:00,29.0,41.1,41.4,20.6
523,0,Berlin,Berlin,2025-01-22 19:00:00,31.2,40.2,28.9,19.2
524,0,Berlin,Berlin,2025-01-22 20:00:00,32.8,40.1,22.3,18.2
525,0,Berlin,Berlin,2025-01-22 21:00:00,33.9,39.9,17.6,17.6
526,0,Berlin,Berlin,2025-01-22 22:00:00,34.7,39.7,14.4,17.2
527,0,Berlin,Berlin,2025-01-22 23:00:00,34.8,38.8,11.4,17.2
528,0,Berlin,Berlin,2025-01-23 00:00:00,34.3,37.7,10.0,17.4
529,0,Berlin,Berlin,2025-01-23 01:00:00,34.0,37.2,9.3,17.6
530,0,Berlin,Berlin,2025-01-23 02:00:00,34.7,38.0,9.2,17.2
531,0,Berlin,Berlin,2025-01-23 03:00:00,37.5,40.4,7.7,15.9
532,0,Berlin,Berlin,2025-01-23 04:00:00,42.2,44.9,6.3,14.1
533,0,Berlin,Berlin,2025-01-23 05:00:00,40.9,45.5,11.2,14.6
534,0,Berlin,Berlin,2025-01-23 06:00:00,36.1,45.1,25.1,16.6
535,0,Berlin,Berlin,2025-01-23 07:00:00,29.0,43.3,49.3,20.6
536,0,Berlin,Berlin,2025-01-23 08:00:00,26.2,41.9,59.7,22.8
537,0,Berlin,Berlin,2025-01-23 09:00:00,27.9,41.8,49.7,21.4
538,0,Berlin,Berlin,2025-01-23 10:00:00,28.1,41.2,46.2,21.2
539,0,Berlin,Berlin,2025-01-23 11:00:00,29.2,41.7,42.4,20.4
540,0,Berlin,Berlin,2025-01-23 12:00:00,29.4,41.9,42.0,20.3
541,0,Berlin,Berlin,2025-01-23 13:00:00,29.0,41.8,44.3,20.6
542,0,Berlin,Berlin,2025-01-23 14:00:00,27.9,41.9,50.0,21.4
543,0,Berlin,Berlin,2025-01-23 15:00:00,25.8,41.3,59.9,23.2
544,0,Berlin,Berlin,2025-01-23 16:00:00,25.7,41.3,60.4,23.2
545,0,Berlin,Berlin,2025-01-23 17:00:00,27.3,41.5,52.0,21.9
546,0,Berlin,Berlin,2025-01-23 18:00:00,28.8,41.2,43.1,20.8
547,0,Berlin,Berlin,2025-01-23 19:00:00,31.1,40.2,29.3,19.2
548,0,Berlin,Berlin,2025-01-23 20:00:00,32.9,40.2,22.1,18.1
549,0,Berlin,Berlin,2025-01-23 21:00:00,33.9,40.1,18.2,17.6
550,0,Berlin,Berlin,2025-01-23 22:00:00,33.9,39.6,16.8,17.6
551,0,Berlin,Berlin,2025-01-23 23:00:00,35.6,39.6,11.2,16.8
552,0,Berlin,Berlin,2025-01-24 00:00:00,34.8,37.8,8.5,17.2
553,0,Berlin,Berlin,2025-01-24 01:00:00,34.5,37.2,7.6,17.3
554,0,Berlin,Berlin,2025-01-24 02:00:00,34.6,37.5,8.1,17.2
555,0,Berlin,Berlin,2025-01-24 03:00:00,37.2,40.1,7.5,16.0
556,0,Berlin,Berlin,2025-01-24 04:00:00,42.1,44.5,5.7,14.2
557,0,Berlin,Berlin,2025-01-24 05:00:00,41.0,45.4,10.6,14.5
558,0,Berlin,Berlin,2025-01-24 06:00:00,36.7,44.9,22.1,16.3
559,0,Berlin,Berlin,2025-01-24 07:00:00,30.6,43.2,40.8,19.5
560,0,Berlin,Berlin,2025-01-24 08:00:00,30.0,42.3,40.8,19.9
561,0,Berlin,Berlin,2025-01-24 09:00:00,31.0,42.6,37.6,19.3
562,0,Berlin,Berlin,2025-01-24 10:00:00,30.9,42.5,37.4,19.3
563,0,Berlin,Berlin,2025-01-24 11:00:00,30.3,42.3,39.7,19.7
564,0,Berlin,Berlin,2025-01-24 12:00:00,28.9,42.1,45.5,20.7
565,0,Berlin,Berlin,2025-01-24 13:00:00,27.6,41.8,51.1,21.6
566,0,Berlin,Berlin,2025-01-24 14:00:00,26.7,41.7,56.0,22.4
567,0,Berlin,Berlin,2025-01-24 15:00:00,27.3,41.8,52.9,21.9
568,0,Berlin,Berlin,2025-01-24 16:00:00,28.9,42.0,45.4,20.7
569,0,Berlin,Berlin,2025-01-24 17:00:00,28.3,41.7,47.1,21.1
570,0,Berlin,Berlin,2025-01-24 18:00:00,28.6,41.1,43.7,20.9
571,0,Berlin,Berlin,2025-01-24 19:00:00,30.5,40.9,33.9,19.6
572,0,Berlin,Berlin,2025-01-24 20:00:00,31.6,40.0,26.5,18.9
573,0,Berlin,Berlin,2025-01-24 21:00:00,32.2,39.5,22.6,18.5
574,0,Berlin,Berlin,2025-01-24 22:00:00,32.0,39.2,22.3,18.7
575,0,Berlin,Berlin,2025-01-24 23:00:00,33.5,38.8,16.0,17.9
576,0,Berlin,Berlin,2025-01-25 00:00:00,33.6,37.5,11.6,17.8
577,0,Berlin,Berlin,2025-01-25 01:00:00,34.0,36.7,8.0,17.6
578,0,Berlin,Berlin,2025-01-25 02:00:00,34.4,36.6,6.2,17.4
579,0,Berlin,Berlin,2025-01-25 03:00:00,35.9,37.7,4.7,16.6
580,0,Berlin,Berlin,2025-01-25 04:00:00,38.1,39.6,3.9,15.7
581,0,Berlin,Berlin,2025-01-25 05:00:00,38.3,40.7,6.3,15.6
582,0,Berlin,Berlin,2025-01-25 06:00:00,39.0,42.4,8.8,15.3
583,0,Berlin,Berlin,2025-01-25 07:00:00,39.0,43.6,11.6,15.3
584,0,Berlin,Berlin,2025-01-25 08:00:00,38.4,43.7,13.7,15.6
585,0,Berlin,Berlin,2025-01-25 09:00:00,36.3,43.7,20.4,16.5
586,0,Berlin,Berlin,2025-01-25 10:00:00,34.3,43.1,25.5,17.4
587,0,Berlin,Berlin,2025-01-25 11:00:00,32.5,42.6,30.7,18.4
588,0,Berlin,Berlin,2025-01-25 12:00:00,31.3,42.3,35.1,19.1
589,0,Berlin,Berlin,2025-01-25 13:00:00,30.3,41.8,38.1,19.7
590,0,Berlin,Berlin,2025-01-25 14:00:00,30.0,41.9,39.6,19.9
591,0,Berlin,Berlin,2025-01-25 15:00:00,30.0,41.5,38.3,19.9
592,0,Berlin,Berlin,2025-01-25 16:00:00,29.9,41.5,38.6,20.0
593,0,Berlin,Berlin,2025-01-25 17:00:00,29.6,41.5,40.1,20.2
594,0,Berlin,Berlin,2025-01-25 18:00:00,29.3,41.0,39.7,20.4
595,0,Berlin,Berlin,2025-01-25 19:00:00,30.6,39.9,30.1,19.5
596,0,Berlin,Berlin,2025-01-25 20:00:00,31.5,39.3,24.6,19.0
597,0,Berlin,Berlin,2025-01-25 21:00:00,32.3,39.1,20.9,18.5
598,0,Berlin,Berlin,2025-01-25 22:00:00,33.2,39.7,19.7,18.0
599,0,Berlin,Berlin,2025-01-25 23:00:00,33.0,40.3,22.1,18.1
600,0,Berlin,Berlin,2025-01-26 00:00:00,33.9,38.4,13.3,17.6
601,0,Berlin,Berlin,2025-01-26 01:00:00,34.2,37.2,8.6,17.5
602,0,Berlin,Berlin,2025-01-26 02:00:00,34.5,36.6,5.9,17.3
603,0,Berlin,Berlin,2025-01-26 03:00:00,35.0,36.5,4.2,17.0
604,0,Berlin,Berlin,2025-01-26 04:00:00,36.4,37.9,3.9,16.4
605,0,Berlin,Berlin,2025-01-26 05:00:00,38.2,39.4,3.3,15.7
606,0,Berlin,Berlin,2025-01-26 06:00:00,38.1,39.8,4.4,15.7
607,0,Berlin,Berlin,2025-01-26 07:00:00,39.1,42.1,7.8,15.3
608,0,Berlin,Berlin,2025-01-26 08:00:00,39.8,43.6,9.6,15.0
609,0,Berlin,Berlin,2025-01-26 09:00:00,39.0,44.0,12.6,15.3
610,0,Berlin,Berlin,2025-01-26 10:00:00,37.7,43.7,15.8,15.8
611,0,Berlin,Berlin,2025-01-26 11:00:00,36.6,43.7,19.3,16.3
612,0,Berlin,Berlin,2025-01-26 12:00:00,35.2,43.3,22.7,16.9
613,0,Berlin,Berlin,2025-01-26 13:00:00,33.7,42.8,27.0,17.8
614,0,Berlin,Berlin,2025-01-26 14:00:00,32.5,42.6,30.8,18.4
615,0,Berlin,Berlin,2025-01-26 15:00:00,32.6,42.1,29.2,18.3
616,0,Berlin,Berlin,2025-01-26 16:00:00,32.9,42.3,28.4,18.2
617,0,Berlin,Berlin,2025-01-26 17:00:00,31.6,42.0,32.9,18.9
618,0,Berlin,Berlin,2025-01-26 18:00:00,32.3,41.7,29.1,18.5
619,0,Berlin,Berlin,2025-01-26 19:00:00,33.3,41.1,23.2,17.9
620,0,Berlin,Berlin,2025-01-26 20:00:00,34.1,40.8,19.3,17.5
621,0,Berlin,Berlin,2025-01-26 21:00:00,34.8,40.5,16.5,17.2
622,0,Berlin,Berlin,2025-01-26 22:00:00,35.4,40.2,13.5,16.9
623,0,Berlin,Berlin,2025-01-26 23:00:00,35.8,39.6,10.6,16.7
624,0,Berlin,Berlin,2025-01-27 00:00:00,35.7,38.8,8.5,16.7
625,0,Berlin,Berlin,2025-01-27 01:00:00,35.7,38.2,6.8,16.7
626,0,Berlin,Berlin,2025-01-27 02:00:00,37.1,39.1,5.2,16.1
627,0,Berlin,Berlin,2025-01-27 03:00:00,38.9,40.6,4.3,15.3
628,0,Berlin,Berlin,2025-01-27 04:00:00,42.1,44.0,4.4,14.2
629,0,Berlin,Berlin,2025-01-27 05:00:00,39.8,45.1,13.1,15.0
630,0,Berlin,Berlin,2025-01-27 06:00:00,33.6,44.3,31.7,17.8
631,0,Berlin,Berlin,2025-01-27 07:00:00,25.0,42.2,68.4,23.9
632,0,Berlin,Berlin,2025-01-27 08:00:00,22.1,41.1,85.2,27.0
633,0,Berlin,Berlin,2025-01-27 09:00:00,24.5,40.9,66.7,24.4
634,0,Berlin,Berlin,2025-01-27 10:00:00,28.8,41.4,43.4,20.7
635,0,Berlin,Berlin,2025-01-27 11:00:00,29.5,41.2,39.8,20.3
636,0,Berlin,Berlin,2025-01-27 12:00:00,29.1,41.4,42.0,20.5
637,0,Berlin,Berlin,2025-01-27 13:00:00,28.2,41.1,45.8,21.2
638,0,Berlin,Berlin,2025-01-27 14:00:00,25.7,41.1,59.8,23.3
639,0,Berlin,Berlin,2025-01-27 15:00:00,22.9,40.4,75.9,26.0
640,0,Berlin,Berlin,2025-01-27 16:00:00,23.1,40.3,73.9,25.8
641,0,Berlin,Berlin,2025-01-27 17:00:00,25.8,40.9,58.6,23.2
642,0,Berlin,Berlin,2025-01-27 18:00:00,27.6,40.5,46.6,21.6
643,0,Berlin,Berlin,2025-01-27 19:00:00,30.3,39.8,31.4,19.7
644,0,Berlin,Berlin,2025-01-27 20:00:00,32.5,39.6,21.9,18.4
645,0,Berlin,Berlin,2025-01-27 21:00:00,33.7,39.4,17.0,17.8
646,0,Berlin,Berlin,2025-01-27 22:00:00,34.6,39.3,13.4,17.2
