Region index,City,Region label,Time,Speed [kmh],Free flow speed [kmh],Congestion level [%],Travel time per 10 km [min]
0,Berlin,Berlin,2025-01-15T20:00,32.8,40.0,21.9,18.2
0,Berlin,Berlin,2025-01-15T21:00,34.0,39.9,17.6,17.6
0,Berlin,Berlin,2025-01-15T22:00,34.4,39.7,15.3,17.4
0,Berlin,Berlin,2025-01-15T23:00,35.6,39.6,11.2,16.8
0,Berlin,Berlin,2025-01-16T00:00,35.2,38.2,8.5,17.0
0,Berlin,Berlin,2025-01-16T01:00,35.3,37.9,7.3,16.9
0,Berlin,Berlin,2025-01-16T02:00,35.2,38.0,7.9,17.0
0,Berlin,Berlin,2025-01-16T03:00,37.6,40.6,7.9,15.9
0,Berlin,Berlin,2025-01-16T04:00,43.1,45.2,4.9,13.9
0,Berlin,Berlin,2025-01-16T05:00,41.2,45.7,10.8,14.5
0,Berlin,Berlin,2025-01-16T06:00,36.0,45.2,25.6,16.6
0,Berlin,Berlin,2025-01-16T07:00,29.0,43.4,49.7,20.6
0,Berlin,Berlin,2025-01-16T08:00,27.3,42.3,54.6,21.9
0,Berlin,Berlin,2025-01-16T09:00,29.3,42.2,44.2,20.4
0,Berlin,Berlin,2025-01-16T10:00,30.3,42.0,38.5,19.7
0,Berlin,Berlin,2025-01-16T11:00,30.1,41.9,39.2,19.9
0,Berlin,Berlin,2025-01-16T12:00,29.3,41.9,42.6,20.4
0,Berlin,Berlin,2025-01-16T13:00,29.6,42.1,42.3,20.2
0,Berlin,Berlin,2025-01-16T14:00,28.4,42.2,48.3,21.0
0,Berlin,Berlin,2025-01-16T15:00,25.7,41.6,61.8,23.3
0,Berlin,Berlin,2025-01-16T16:00,25.5,41.5,62.5,23.4
0,Berlin,Berlin,2025-01-16T17:00,27.4,41.6,51.8,21.8
0,Berlin,Berlin,2025-01-16T18:00,29.3,41.0,40.0,20.4
0,Berlin,Berlin,2025-01-16T19:00,31.4,40.4,28.7,19.0
0,Berlin,Berlin,2025-01-16T20:00,32.9,40.2,22.0,18.2
0,Berlin,Berlin,2025-01-16T21:00,33.9,39.9,17.4,17.6
0,Berlin,Berlin,2025-01-16T22:00,34.8,39.9,14.4,17.2
0,Berlin,Berlin,2025-01-16T23:00,35.4,39.1,10.3,16.9
0,Berlin,Berlin,2025-01-17T00:00,34.6,37.5,8.2,17.3
0,Berlin,Berlin,2025-01-17T01:00,34.4,36.8,7.0,17.4
0,Berlin,Berlin,2025-01-17T02:00,34.9,37.4,7.3,17.1
0,Berlin,Berlin,2025-01-17T03:00,37.6,40.1,6.5,15.9
0,Berlin,Berlin,2025-01-17T04:00,42.0,44.2,5.3,14.2
0,Berlin,Berlin,2025-01-17T05:00,41.2,45.2,9.8,14.5
0,Berlin,Berlin,2025-01-17T06:00,37.2,45.0,21.0,16.1
0,Berlin,Berlin,2025-01-17T07:00,31.1,43.4,39.3,19.2
0,Berlin,Berlin,2025-01-17T08:00,30.0,42.4,41.3,19.9
0,Berlin,Berlin,2025-01-17T09:00,30.6,42.1,37.6,19.5
0,Berlin,Berlin,2025-01-17T10:00,31.1,42.2,35.4,19.2
0,Berlin,Berlin,2025-01-17T11:00,30.7,42.2,37.5,19.5
0,Berlin,Berlin,2025-01-17T12:00,30.3,42.4,39.9,19.7
0,Berlin,Berlin,2025-01-17T13:00,29.3,42.3,44.3,20.4
0,Berlin,Berlin,2025-01-17T14:00,27.9,42.1,50.9,21.4
0,Berlin,Berlin,2025-01-17T15:00,27.7,42.0,51.2,21.5
0,Berlin,Berlin,2025-01-17T16:00,28.8,41.9,45.1,20.7
0,Berlin,Berlin,2025-01-17T17:00,29.3,41.8,42.7,20.4
0,Berlin,Berlin,2025-01-17T18:00,29.6,41.1,38.7,20.2
0,Berlin,Berlin,2025-01-17T19:00,30.8,40.2,30.1,19.4
0,Berlin,Berlin,2025-01-17T20:00,31.9,39.7,24.3,18.7
0,Berlin,Berlin,2025-01-17T21:00,32.9,39.4,20.0,18.2
0,Berlin,Berlin,2025-01-17T22:00,33.0,39.4,19.1,18.1
0,Berlin,Berlin,2025-01-17T23:00,34.3,38.9,13.3,17.4
0,Berlin,Berlin,2025-01-18T00:00,34.2,37.5,9.5,17.4
0,Berlin,Berlin,2025-01-18T01:00,34.3,36.6,6.8,17.4
0,Berlin,Berlin,2025-01-18T02:00,34.6,36.3,4.7,17.2
0,Berlin,Berlin,2025-01-18T03:00,35.7,37.2,4.2,16.7
0,Berlin,Berlin,2025-01-18T04:00,37.9,39.2,3.3,15.7
0,Berlin,Berlin,2025-01-18T05:00,38.6,40.9,6.0,15.5
0,Berlin,Berlin,2025-01-18T06:00,38.5,41.7,8.1,15.5
0,Berlin,Berlin,2025-01-18T07:00,38.6,43.0,11.3,15.5
0,Berlin,Berlin,2025-01-18T08:00,38.7,43.6,12.8,15.4
0,Berlin,Berlin,2025-01-18T09:00,36.2,43.4,19.8,16.5
0,Berlin,Berlin,2025-01-18T10:00,33.9,42.7,25.9,17.6
0,Berlin,Berlin,2025-01-18T11:00,32.9,42.4,28.7,18.2
0,Berlin,Berlin,2025-01-18T12:00,31.7,42.1,32.9,18.9
0,Berlin,Berlin,2025-01-18T13:00,30.2,41.9,38.7,19.8
0,Berlin,Berlin,2025-01-18T14:00,29.6,41.6,40.8,20.2
0,Berlin,Berlin,2025-01-18T15:00,29.6,41.2,39.0,20.2
0,Berlin,Berlin,2025-01-18T16:00,30.0,41.2,37.1,19.9
0,Berlin,Berlin,2025-01-18T17:00,29.6,41.1,38.6,20.2
0,Berlin,Berlin,2025-01-18T18:00,29.5,40.4,36.6,20.2
0,Berlin,Berlin,2025-01-18T19:00,30.5,39.6,29.7,19.6
0,Berlin,Berlin,2025-01-18T20:00,31.6,39.2,24.1,18.9
0,Berlin,Berlin,2025-01-18T21:00,32.5,39.0,20.1,18.4
0,Berlin,Berlin,2025-01-18T22:00,32.9,39.1,18.7,18.2
0,Berlin,Berlin,2025-01-18T23:00,33.7,38.6,14.7,17.7
0,Berlin,Berlin,2025-01-19T00:00,34.0,37.6,10.5,17.6
0,Berlin,Berlin,2025-01-19T01:00,34.6,36.9,6.7,17.3
0,Berlin,Berlin,2025-01-19T02:00,34.5,36.3,5.2,17.3
0,Berlin,Berlin,2025-01-19T03:00,35.3,36.7,3.7,16.9
0,Berlin,Berlin,2025-01-19T04:00,36.6,37.7,3.0,16.3
0,Berlin,Berlin,2025-01-19T05:00,38.7,39.6,2.4,15.4
0,Berlin,Berlin,2025-01-19T06:00,39.0,40.2,3.1,15.3
0,Berlin,Berlin,2025-01-19T07:00,38.8,41.8,7.5,15.4
0,Berlin,Berlin,2025-01-19T08:00,39.8,43.3,8.7,15.0
0,Berlin,Berlin,2025-01-19T09:00,38.7,43.7,12.8,15.4
0,Berlin,Berlin,2025-01-19T10:00,37.2,43.5,17.0,16.1
0,Berlin,Berlin,2025-01-19T11:00,35.5,43.3,21.9,16.8
0,Berlin,Berlin,2025-01-19T12:00,33.7,42.9,27.3,17.7
0,Berlin,Berlin,2025-01-19T13:00,32.2,42.7,32.4,18.5
0,Berlin,Berlin,2025-01-19T14:00,31.6,42.5,34.5,18.9
0,Berlin,Berlin,2025-01-19T15:00,31.9,42.1,31.9,18.7
0,Berlin,Berlin,2025-01-19T16:00,32.1,42.2,31.4,18.6
0,Berlin,Berlin,2025-01-19T17:00,31.4,42.1,34.1,19.0
0,Berlin,Berlin,2025-01-19T18:00,32.3,41.8,29.4,18.5
0,Berlin,Berlin,2025-01-19T19:00,33.3,41.0,23.1,18.0
0,Berlin,Berlin,2025-01-19T20:00,34.5,41.0,18.6,17.3
0,Berlin,Berlin,2025-01-19T21:00,35.0,40.5,15.6,17.1
0,Berlin,Berlin,2025-01-19T22:00,35.5,40.1,13.0,16.8
0,Berlin,Berlin,2025-01-19T23:00,36.4,39.9,9.5,16.4
0,Berlin,Berlin,2025-01-20T00:00,35.8,38.6,7.8,16.7
0,Berlin,Berlin,2025-01-20T01:00,35.3,37.9,7.3,16.9
0,Berlin,Berlin,2025-01-20T02:00,36.1,38.9,7.7,16.6
0,Berlin,Berlin,2025-01-20T03:00,38.6,41.0,6.3,15.5
0,Berlin,Berlin,2025-01-20T04:00,43.6,45.8,4.8,13.7
0,Berlin,Berlin,2025-01-20T05:00,41.0,46.5,13.5,14.6
0,Berlin,Berlin,2025-01-20T06:00,34.5,45.2,31.1,17.3
0,Berlin,Berlin,2025-01-20T07:00,27.8,43.2,55.1,21.5
0,Berlin,Berlin,2025-01-20T08:00,26.1,42.1,61.4,22.9
0,Berlin,Berlin,2025-01-20T09:00,27.3,41.9,53.1,21.9
0,Berlin,Berlin,2025-01-20T10:00,29.4,42.2,43.1,20.3
0,Berlin,Berlin,2025-01-20T11:00,29.8,42.0,40.6,20.0
0,Berlin,Berlin,2025-01-20T12:00,29.9,42.0,40.4,20.0
0,Berlin,Berlin,2025-01-20T13:00,29.5,41.8,41.5,20.3
0,Berlin,Berlin,2025-01-20T14:00,27.8,41.6,49.4,21.5
0,Berlin,Berlin,2025-01-20T15:00,25.9,41.6,60.4,23.1
0,Berlin,Berlin,2025-01-20T16:00,25.8,41.4,60.3,23.1
0,Berlin,Berlin,2025-01-20T17:00,28.0,41.8,49.2,21.4
0,Berlin,Berlin,2025-01-20T18:00,29.9,41.2,38.0,20.0
0,Berlin,Berlin,2025-01-20T19:00,32.0,40.5,26.6,18.7
0,Berlin,Berlin,2025-01-20T20:00,33.0,39.9,20.8,18.1
0,Berlin,Berlin,2025-01-20T21:00,34.5,40.1,16.3,17.3
0,Berlin,Berlin,2025-01-20T22:00,35.4,40.2,13.3,16.9
0,Berlin,Berlin,2025-01-20T23:00,35.8,39.3,9.6,16.7
0,Berlin,Berlin,2025-01-21T00:00,35.3,38.3,8.7,16.9
0,Berlin,Berlin,2025-01-21T01:00,35.2,38.0,7.7,16.9
0,Berlin,Berlin,2025-01-21T02:00,36.4,39.2,7.7,16.4
0,Berlin,Berlin,2025-01-21T03:00,38.2,41.3,8.1,15.6
0,Berlin,Berlin,2025-01-21T04:00,42.6,45.0,5.6,14.0
0,Berlin,Berlin,2025-01-21T05:00,40.9,45.8,11.8,14.6
0,Berlin,Berlin,2025-01-21T06:00,35.2,45.2,28.5,17.0
0,Berlin,Berlin,2025-01-21T07:00,28.6,43.3,51.2,20.9
0,Berlin,Berlin,2025-01-21T08:00,26.5,42.0,58.2,22.5
0,Berlin,Berlin,2025-01-21T09:00,27.6,41.4,50.0,21.7
0,Berlin,Berlin,2025-01-21T10:00,30.3,42.0,38.7,19.7
0,Berlin,Berlin,2025-01-21T11:00,30.3,41.8,37.9,19.7
0,Berlin,Berlin,2025-01-21T12:00,30.2,41.9,38.7,19.8
0,Berlin,Berlin,2025-01-21T13:00,29.6,41.8,41.0,20.2
0,Berlin,Berlin,2025-01-21T14:00,28.1,41.7,48.4,21.3
0,Berlin,Berlin,2025-01-21T15:00,25.5,41.2,61.4,23.4
0,Berlin,Berlin,2025-01-21T16:00,25.0,41.0,63.9,23.9
0,Berlin,Berlin,2025-01-21T17:00,27.0,41.3,52.7,22.1
0,Berlin,Berlin,2025-01-21T18:00,29.0,41.1,41.5,20.6
0,Berlin,Berlin,2025-01-21T19:00,31.3,40.2,28.3,19.1
0,Berlin,Berlin,2025-01-21T20:00,32.8,39.9,21.3,18.2
0,Berlin,Berlin,2025-01-21T21:00,34.3,40.1,17.0,17.4
0,Berlin,Berlin,2025-01-21T22:00,34.7,39.6,14.1,17.2
0,Berlin,Berlin,2025-01-21T23:00,35.3,39.1,10.5,16.9
0,Berlin,Berlin,2025-01-22T00:00,34.7,37.9,9.2,17.2
0,Berlin,Berlin,2025-01-22T01:00,34.5,37.5,8.6,17.3
0,Berlin,Berlin,2025-01-22T02:00,34.8,38.1,9.3,17.2
0,Berlin,Berlin,2025-01-22T03:00,37.6,40.9,8.6,15.9
0,Berlin,Berlin,2025-01-22T04:00,42.1,44.9,6.7,14.2
0,Berlin,Berlin,2025-01-22T05:00,40.6,45.8,12.5,14.7
0,Berlin,Berlin,2025-01-22T06:00,35.7,45.2,26.6,16.7
0,Berlin,Berlin,2025-01-22T07:00,28.7,43.3,50.6,20.8
0,Berlin,Berlin,2025-01-22T08:00,27.3,42.2,54.3,21.9
0,Berlin,Berlin,2025-01-22T09:00,29.5,42.3,43.6,20.3
0,Berlin,Berlin,2025-01-22T10:00,30.6,42.3,38.2,19.6
0,Berlin,Berlin,2025-01-22T11:00,30.3,41.9,38.3,19.7
0,Berlin,Berlin,2025-01-22T12:00,30.0,42.0,39.8,19.9
0,Berlin,Berlin,2025-01-22T13:00,29.9,42.0,40.2,20.0
0,Berlin,Berlin,2025-01-22T14:00,28.7,42.0,46.6,20.9
0,Berlin,Berlin,2025-01-22T15:00,26.4,41.6,57.4,22.6
0,Berlin,Berlin,2025-01-22T16:00,26.4,41.4,57.1,22.7
0,Berlin,Berlin,2025-01-22T17:00,27.6,41.6,50.9,21.7
0,Berlin,Berlin,2025-01-22T18:00,29.0,41.1,41.4,20.6
0,Berlin,Berlin,2025-01-22T19:00,31.2,40.2,28.9,19.2
0,Berlin,Berlin,2025-01-22T20:00,32.8,40.1,22.3,18.2
0,Berlin,Berlin,2025-01-22T21:00,33.9,39.9,17.6,17.6
0,Berlin,Berlin,2025-01-22T22:00,34.7,39.7,14.4,17.2
0,Berlin,Berlin,2025-01-22T23:00,34.8,38.8,11.4,17.2
0,Berlin,Berlin,2025-01-23T00:00,34.3,37.7,10.0,17.4
0,Berlin,Berlin,2025-01-23T01:00,34.0,37.2,9.3,17.6
0,Berlin,Berlin,2025-01-23T02:00,34.7,38.0,9.2,17.2
0,Berlin,Berlin,2025-01-23T03:00,37.5,40.4,7.7,15.9
0,Berlin,Berlin,2025-01-23T04:00,42.2,44.9,6.3,14.1
0,Berlin,Berlin,2025-01-23T05:00,40.9,45.5,11.2,14.6
0,Berlin,Berlin,2025-01-23T06:00,36.1,45.1,25.1,16.6
0,Berlin,Berlin,2025-01-23T07:00,29.0,43.3,49.3,20.6
0,Berlin,Berlin,2025-01-23T08:00,26.2,41.9,59.7,22.8
0,Berlin,Berlin,2025-01-23T09:00,27.9,41.8,49.7,21.4
0,Berlin,Berlin,2025-01-23T10:00,28.1,41.2,46.2,21.2
0,Berlin,Berlin,2025-01-23T11:00,29.2,41.7,42.4,20.4
0,Berlin,Berlin,2025-01-23T12:00,29.4,41.9,42.0,20.3
0,Berlin,Berlin,2025-01-23T13:00,29.0,41.8,44.3,20.6
0,Berlin,Berlin,2025-01-23T14:00,27.9,41.9,50.0,21.4
0,Berlin,Berlin,2025-01-23T15:00,25.8,41.3,59.9,23.2
0,Berlin,Berlin,2025-01-23T16:00,25.7,41.3,60.4,23.2
0,Berlin,Berlin,2025-01-23T17:00,27.3,41.5,52.0,21.9
0,Berlin,Berlin,2025-01-23T18:00,28.8,41.2,43.1,20.8
0,Berlin,Berlin,2025-01-23T19:00,31.1,40.2,29.3,19.2
0,Berlin,Berlin,2025-01-23T20:00,32.9,40.2,22.1,18.1
0,Berlin,Berlin,2025-01-23T21:00,33.9,40.1,18.2,17.6
0,Berlin,Berlin,2025-01-23T22:00,33.9,39.6,16.8,17.6
0,Berlin,Berlin,2025-01-23T23:00,35.6,39.6,11.2,16.8
0,Berlin,Berlin,2025-01-24T00:00,34.8,37.8,8.5,17.2
0,Berlin,Berlin,2025-01-24T01:00,34.5,37.2,7.6,17.3
0,Berlin,Berlin,2025-01-24T02:00,34.6,37.5,8.1,17.2
0,Berlin,Berlin,2025-01-24T03:00,37.2,40.1,7.5,16.0
0,Berlin,Berlin,2025-01-24T04:00,42.1,44.5,5.7,14.2
0,Berlin,Berlin,2025-01-24T05:00,41.0,45.4,10.6,14.5
0,Berlin,Berlin,2025-01-24T06:00,36.7,44.9,22.1,16.3
0,Berlin,Berlin,2025-01-24T07:00,30.6,43.2,40.8,19.5
0,Berlin,Berlin,2025-01-24T08:00,30.0,42.3,40.8,19.9
0,Berlin,Berlin,2025-01-24T09:00,31.0,42.6,37.6,19.3
0,Berlin,Berlin,2025-01-24T10:00,30.9,42.5,37.4,19.3
0,Berlin,Berlin,2025-01-24T11:00,30.3,42.3,39.7,19.7
0,Berlin,Berlin,2025-01-24T12:00,28.9,42.1,45.5,20.7
0,Berlin,Berlin,2025-01-24T13:00,27.6,41.8,51.1,21.6
0,Berlin,Berlin,2025-01-24T14:00,26.7,41.7,56.0,22.4
0,Berlin,Berlin,2025-01-24T15:00,27.3,41.8,52.9,21.9
0,Berlin,Berlin,2025-01-24T16:00,28.9,42.0,45.4,20.7
0,Berlin,Berlin,2025-01-24T17:00,28.3,41.7,47.1,21.1
0,Berlin,Berlin,2025-01-24T18:00,28.6,41.1,43.7,20.9
0,Berlin,Berlin,2025-01-24T19:00,30.5,40.9,33.9,19.6
0,Berlin,Berlin,2025-01-24T20:00,31.6,40.0,26.5,18.9
0,Berlin,Berlin,2025-01-24T21:00,32.2,39.5,22.6,18.5
0,Berlin,Berlin,2025-01-24T22:00,32.0,39.2,22.3,18.7
0,Berlin,Berlin,2025-01-24T23:00,33.5,38.8,16.0,17.9
0,Berlin,Berlin,2025-01-25T00:00,33.6,37.5,11.6,17.8
0,Berlin,Berlin,2025-01-25T01:00,34.0,36.7,8.0,17.6
0,Berlin,Berlin,2025-01-25T02:00,34.4,36.6,6.2,17.4
0,Berlin,Berlin,2025-01-25T03:00,35.9,37.7,4.7,16.6
0,Berlin,Berlin,2025-01-25T04:00,38.1,39.6,3.9,15.7
0,Berlin,Berlin,2025-01-25T05:00,38.3,40.7,6.3,15.6
0,Berlin,Berlin,2025-01-25T06:00,39.0,42.4,8.8,15.3
0,Berlin,Berlin,2025-01-25T07:00,39.0,43.6,11.6,15.3
0,Berlin,Berlin,2025-01-25T08:00,38.4,43.7,13.7,15.6
0,Berlin,Berlin,2025-01-25T09:00,36.3,43.7,20.4,16.5
0,Berlin,Berlin,2025-01-25T10:00,34.3,43.1,25.5,17.4
0,Berlin,Berlin,2025-01-25T11:00,32.5,42.6,30.7,18.4
0,Berlin,Berlin,2025-01-25T12:00,31.3,42.3,35.1,19.1
0,Berlin,Berlin,2025-01-25T13:00,30.3,41.8,38.1,19.7
0,Berlin,Berlin,2025-01-25T14:00,30.0,41.9,39.6,19.9
0,Berlin,Berlin,2025-01-25T15:00,30.0,41.5,38.3,19.9
0,Berlin,Berlin,2025-01-25T16:00,29.9,41.5,38.6,20.0
0,Berlin,Berlin,2025-01-25T17:00,29.6,41.5,40.1,20.2
0,Berlin,Berlin,2025-01-25T18:00,29.3,41.0,39.7,20.4
0,Berlin,Berlin,2025-01-25T19:00,30.6,39.9,30.1,19.5
0,Berlin,Berlin,2025-01-25T20:00,31.5,39.3,24.6,19.0
0,Berlin,Berlin,2025-01-25T21:00,32.3,39.1,20.9,18.5
0,Berlin,Berlin,2025-01-25T22:00,33.2,39.7,19.7,18.0
0,Berlin,Berlin,2025-01-25T23:00,33.0,40.3,22.1,18.1
0,Berlin,Berlin,2025-01-26T00:00,33.9,38.4,13.3,17.6
0,Berlin,Berlin,2025-01-26T01:00,34.2,37.2,8.6,17.5
0,Berlin,Berlin,2025-01-26T02:00,34.5,36.6,5.9,17.3
0,Berlin,Berlin,2025-01-26T03:00,35.0,36.5,4.2,17.0
0,Berlin,Berlin,2025-01-26T04:00,36.4,37.9,3.9,16.4
0,Berlin,Berlin,2025-01-26T05:00,38.2,39.4,3.3,15.7
0,Berlin,Berlin,2025-01-26T06:00,38.1,39.8,4.4,15.7
0,Berlin,Berlin,2025-01-26T07:00,39.1,42.1,7.8,15.3
0,Berlin,Berlin,2025-01-26T08:00,39.8,43.6,9.6,15.0
0,Berlin,Berlin,2025-01-26T09:00,39.0,44.0,12.6,15.3
0,Berlin,Berlin,2025-01-26T10:00,37.7,43.7,15.8,15.8
0,Berlin,Berlin,2025-01-26T11:00,36.6,43.7,19.3,16.3
0,Berlin,Berlin,2025-01-26T12:00,35.2,43.3,22.7,16.9
0,Berlin,Berlin,2025-01-26T13:00,33.7,42.8,27.0,17.8
0,Berlin,Berlin,2025-01-26T14:00,32.5,42.6,30.8,18.4
0,Berlin,Berlin,2025-01-26T15:00,32.6,42.1,29.2,18.3
0,Berlin,Berlin,2025-01-26T16:00,32.9,42.3,28.4,18.2
0,Berlin,Berlin,2025-01-26T17:00,31.6,42.0,32.9,18.9
0,Berlin,Berlin,2025-01-26T18:00,32.3,41.7,29.1,18.5
0,Berlin,Berlin,2025-01-26T19:00,33.3,41.1,23.2,17.9
0,Berlin,Berlin,2025-01-26T20:00,34.1,40.8,19.3,17.5
0,Berlin,Berlin,2025-01-26T21:00,34.8,40.5,16.5,17.2
0,Berlin,Berlin,2025-01-26T22:00,35.4,40.2,13.5,16.9
0,Berlin,Berlin,2025-01-26T23:00,35.8,39.6,10.6,16.7
0,Berlin,Berlin,2025-01-27T00:00,35.7,38.8,8.5,16.7
0,Berlin,Berlin,2025-01-27T01:00,35.7,38.2,6.8,16.7
0,Berlin,Berlin,2025-01-27T02:00,37.1,39.1,5.2,16.1
0,Berlin,Berlin,2025-01-27T03:00,38.9,40.6,4.3,15.3
0,Berlin,Berlin,2025-01-27T04:00,42.1,44.0,4.4,14.2
0,Berlin,Berlin,2025-01-27T05:00,39.8,45.1,13.1,15.0
0,Berlin,Berlin,2025-01-27T06:00,33.6,44.3,31.7,17.8
0,Berlin,Berlin,2025-01-27T07:00,25.0,42.2,68.4,23.9
0,Berlin,Berlin,2025-01-27T08:00,22.1,41.1,85.2,27.0
0,Berlin,Berlin,2025-01-27T09:00,24.5,40.9,66.7,24.4
0,Berlin,Berlin,2025-01-27T10:00,28.8,41.4,43.4,20.7
0,Berlin,Berlin,2025-01-27T11:00,29.5,41.2,39.8,20.3
0,Berlin,Berlin,2025-01-27T12:00,29.1,41.4,42.0,20.5
0,Berlin,Berlin,2025-01-27T13:00,28.2,41.1,45.8,21.2
0,Berlin,Berlin,2025-01-27T14:00,25.7,41.1,59.8,23.3
0,Berlin,Berlin,2025-01-27T15:00,22.9,40.4,75.9,26.0
0,Berlin,Berlin,2025-01-27T16:00,23.1,40.3,73.9,25.8
0,Berlin,Berlin,2025-01-27T17:00,25.8,40.9,58.6,23.2
0,Berlin,Berlin,2025-01-27T18:00,27.6,40.5,46.6,21.6
0,Berlin,Berlin,2025-01-27T19:00,30.3,39.8,31.4,19.7
0,Berlin,Berlin,2025-01-27T20:00,32.5,39.6,21.9,18.4
0,Berlin,Berlin,2025-01-27T21:00,33.7,39.4,17.0,17.8
0,Berlin,Berlin,2025-01-27T22:00,34.6,39.3,13.4,17.2
0,Berlin,Berlin,2025-01-27T23:00,34.6,38.0,9.8,17.3
0,Berlin,Berlin,2025-01-28T00:00,34.4,37.4,8.5,17.4
0,Berlin,Berlin,2025-01-28T01:00,35.2,37.6,6.7,17.0
0,Berlin,Berlin,2025-01-28T02:00,35.6,38.4,7.8,16.8
0,Berlin,Berlin,2025-01-28T03:00,38.3,41.0,6.8,15.6
0,Berlin,Berlin,2025-01-28T04:00,42.2,44.9,6.2,14.1
0,Berlin,Berlin,2025-01-28T05:00,39.0,45.2,15.6,15.3
0,Berlin,Berlin,2025-01-28T06:00,31.9,43.6,36.8,18.7
0,Berlin,Berlin,2025-01-28T07:00,26.2,41.9,59.8,22.8
0,Berlin,Berlin,2025-01-28T08:00,24.3,41.1,68.9,24.6
0,Berlin,Berlin,2025-01-28T09:00,26.9,41.4,53.8,22.2
0,Berlin,Berlin,2025-01-28T10:00,29.6,41.8,41.4,20.2
0,Berlin,Berlin,2025-01-28T11:00,29.5,41.7,41.2,20.2
0,Berlin,Berlin,2025-01-28T12:00,29.5,41.8,41.6,20.3
0,Berlin,Berlin,2025-01-28T13:00,28.9,41.9,44.7,20.6
0,Berlin,Berlin,2025-01-28T14:00,26.1,41.5,58.4,22.9
0,Berlin,Berlin,2025-01-28T15:00,23.8,41.0,71.5,25.1
0,Berlin,Berlin,2025-01-28T16:00,23.7,41.0,72.5,25.2
0,Berlin,Berlin,2025-01-28T17:00,25.8,41.3,59.9,23.2
0,Berlin,Berlin,2025-01-28T18:00,28.2,41.1,45.6,21.2
0,Berlin,Berlin,2025-01-28T19:00,31.0,40.3,29.8,19.3
0,Berlin,Berlin,2025-01-28T20:00,32.9,40.0,21.6,18.2
0,Berlin,Berlin,2025-01-28T21:00,34.2,40.1,17.3,17.5
0,Berlin,Berlin,2025-01-28T22:00,35.1,40.2,14.2,17.0
0,Berlin,Berlin,2025-01-28T23:00,35.5,39.3,10.7,16.8
0,Berlin,Berlin,2025-01-29T00:00,34.7,37.8,8.7,17.2
0,Berlin,Berlin,2025-01-29T01:00,34.8,37.6,7.9,17.2
0,Berlin,Berlin,2025-01-29T02:00,35.2,38.1,8.4,17.0
0,Berlin,Berlin,2025-01-29T03:00,38.3,41.4,8.0,15.6
0,Berlin,Berlin,2025-01-29T04:00,42.1,44.6,5.8,14.2
0,Berlin,Berlin,2025-01-29T05:00,40.7,45.6,11.9,14.7
0,Berlin,Berlin,2025-01-29T06:00,35.8,45.4,26.9,16.7
0,Berlin,Berlin,2025-01-29T07:00,29.3,43.4,48.0,20.4
0,Berlin,Berlin,2025-01-29T08:00,27.5,42.5,54.4,21.7
0,Berlin,Berlin,2025-01-29T09:00,29.4,42.2,43.3,20.3
0,Berlin,Berlin,2025-01-29T10:00,30.7,42.3,37.8,19.5
0,Berlin,Berlin,2025-01-29T11:00,29.6,41.9,41.6,20.2
0,Berlin,Berlin,2025-01-29T12:00,29.4,41.8,42.0,20.3
0,Berlin,Berlin,2025-01-29T13:00,29.6,42.1,42.1,20.2
0,Berlin,Berlin,2025-01-29T14:00,28.0,41.9,49.3,21.3
0,Berlin,Berlin,2025-01-29T15:00,26.7,41.7,56.1,22.4
0,Berlin,Berlin,2025-01-29T16:00,26.6,41.4,55.7,22.5
0,Berlin,Berlin,2025-01-29T17:00,28.1,41.7,48.2,21.2
0,Berlin,Berlin,2025-01-29T18:00,29.1,41.1,40.9,20.5
0,Berlin,Berlin,2025-01-29T19:00,31.0,40.2,29.7,19.3
0,Berlin,Berlin,2025-01-29T20:00,32.7,40.0,22.2,18.3
0,Berlin,Berlin,2025-01-29T21:00,34.2,40.1,17.1,17.5
0,Berlin,Berlin,2025-01-29T22:00,34.7,39.7,14.6,17.2
0,Berlin,Berlin,2025-01-29T23:00,35.0,38.8,10.6,17.1
0,Berlin,Berlin,2025-01-30T00:00,34.9,37.9,8.5,17.1
0,Berlin,Berlin,2025-01-30T01:00,35.0,37.5,6.9,17.1
0,Berlin,Berlin,2025-01-30T02:00,35.3,38.0,7.8,16.9
0,Berlin,Berlin,2025-01-30T03:00,38.0,41.0,7.7,15.7
0,Berlin,Berlin,2025-01-30T04:00,42.9,45.1,5.0,13.9
0,Berlin,Berlin,2025-01-30T05:00,41.4,45.8,10.4,14.4
0,Berlin,Berlin,2025-01-30T06:00,36.4,45.4,24.6,16.4
0,Berlin,Berlin,2025-01-30T07:00,30.3,43.6,44.1,19.7
0,Berlin,Berlin,2025-01-30T08:00,28.7,42.6,48.2,20.8
0,Berlin,Berlin,2025-01-30T09:00,30.1,42.3,40.6,19.9
0,Berlin,Berlin,2025-01-30T10:00,30.6,42.2,37.7,19.5
0,Berlin,Berlin,2025-01-30T11:00,29.8,42.0,40.8,20.1
0,Berlin,Berlin,2025-01-30T12:00,29.3,41.9,42.8,20.4
0,Berlin,Berlin,2025-01-30T13:00,29.2,42.0,43.6,20.5
0,Berlin,Berlin,2025-01-30T14:00,27.9,42.1,50.7,21.4
0,Berlin,Berlin,2025-01-30T15:00,25.8,41.5,60.5,23.1
0,Berlin,Berlin,2025-01-30T16:00,25.9,41.7,60.8,23.1
