restaurant_id,name,city,cuisine,rating,votes,cost_for_two,delivery_time,is_veg,discount_percent,order_count_month,latitude,longitude
262,Food Junction,Bangalore,Bakery,3.4,370,510,53,0,10,1965,28.643040966566367,75.90054636225369
263,Royal Treat,Hyderabad,North Indian,3.1,2377,1460,19,0,0,918,18.652326167027823,81.6418349971587
264,Spice Hub,Kolkata,Italian,3.5,219,331,58,1,0,779,19.362075676757165,72.82757977337631
265,Café Delight,Bangalore,Bakery,2.5,3477,246,55,0,0,521,13.116029389727098,76.7568632823038
266,Urban Bites,Chennai,Mughlai,4.4,940,712,43,1,20,76,18.85513016992342,76.84256040061815
267,Tasty Point,Kolkata,Mughlai,2.9,4594,463,57,0,10,1208,24.937922323692923,84.31260399560968
268,Urban Bites,Bangalore,Mughlai,2.6,3953,1104,50,0,0,1209,20.997989057311244,80.53176776129357
269,Tasty Point,Mumbai,Fast Food,4.1,4706,170,28,0,20,316,23.247022120032454,72.98863287576819
270,The Hunger Spot,Pune,South Indian,4.4,4879,954,58,0,30,1047,21.649179001232746,78.71506664615174
271,Urban Bites,Kolkata,Bakery,4.5,887,725,32,0,0,429,14.47730785995065,82.85858511432471
272,Masala Magic,Bangalore,Seafood,3.7,4805,552,21,0,30,826,18.081095823495474,82.73262849598358
273,Masala Magic,Mumbai,Bakery,3.0,2509,1297,37,0,20,1920,23.838306004076074,73.64066394171586
274,Flavour Town,Hyderabad,Bakery,4.3,2533,762,47,1,0,1149,21.512228578368713,87.29104174502692
275,Spice Hub,Bangalore,Seafood,4.2,4361,1292,59,0,0,639,23.531880997021446,76.65306067245888
276,Tasty Point,Chennai,North Indian,3.1,401,1119,30,0,10,1725,18.52686976322408,86.70780738003539
277,Tasty Point,Chennai,Bakery,4.8,3912,842,51,0,20,798,15.879656441312097,76.12926535647169
278,Spice Hub,Chennai,Fast Food,2.8,2331,1108,39,0,0,798,25.994043186173112,81.65846443456553
279,Royal Treat,Kolkata,Chinese,5.0,4950,1021,23,0,40,585,18.783188434317797,79.13485280863665
280,Flavour Town,Pune,Italian,4.7,3991,989,42,0,20,1017,23.214674805923877,81.869048817084
281,Royal Treat,Bangalore,Mughlai,4.2,148,252,23,0,0,185,18.8618171707016,80.56665990099823
282,Royal Treat,Hyderabad,Bakery,4.8,112,482,26,0,0,1297,27.543331560696974,72.83193804931744
283,Royal Treat,Bangalore,North Indian,4.3,493,1303,32,1,0,807,28.571835102534607,78.28078504685803
284,Spice Hub,Pune,Fast Food,3.0,4329,902,41,1,10,685,23.117967930373148,72.97498763874331
285,Royal Treat,Mumbai,Bakery,3.6,4083,283,40,0,10,147,22.37420422424303,83.46051794066649
286,Masala Magic,Pune,Seafood,2.7,1858,1330,40,0,20,1529,26.169148975426467,86.11453456094108
287,Food Junction,Chennai,North Indian,3.5,1894,574,24,1,20,95,21.00808554449708,78.80154560267383
288,The Hunger Spot,Kolkata,Chinese,4.4,3215,1086,31,0,0,906,26.625143818314214,80.98691178606249
289,Tasty Point,Mumbai,South Indian,3.5,2171,1491,46,0,10,1264,19.36571877996837,73.82706261599644
290,Tasty Point,Kolkata,Bakery,3.3,1474,654,38,1,0,801,13.307163703417952,78.8090795774911
291,The Hunger Spot,Chennai,Fast Food,4.0,653,1020,57,0,0,453,27.532786369518412,74.96622234032814
292,Spice Hub,Delhi,North Indian,4.7,3446,339,22,1,20,654,24.27230269030654,73.80934868759402
293,Urban Bites,Pune,Seafood,2.6,4563,761,44,0,0,1580,20.921197222885507,75.48371710101371
294,Spice Hub,Pune,North Indian,3.5,620,201,40,0,30,1482,27.823810433129157,86.38516551961519
295,Tasty Point,Hyderabad,Bakery,2.9,4312,761,38,0,40,1478,26.899611908936066,88.1223886919316
296,Tasty Point,Bangalore,North Indian,4.2,1553,523,41,1,20,1661,14.523973038802348,86.51574047120579
297,The Hunger Spot,Mumbai,South Indian,2.8,3549,524,29,0,0,1661,22.72791937337609,87.92685935829732
298,Royal Treat,Kolkata,North Indian,4.2,1476,538,42,0,0,634,21.355855790002472,84.20058610317322
299,Spice Hub,Mumbai,Mughlai,3.2,926,823,25,1,0,1005,25.145932970552607,75.29140579717088
300,Café Delight,Hyderabad,Italian,3.0,1191,953,53,1,20,1821,17.582210119341564,81.58545906801577
301,The Hunger Spot,Hyderabad,Mughlai,4.8,2156,553,16,1,30,545,12.92903887369568,84.2128986862861
302,Masala Magic,Kolkata,Italian,2.5,2282,742,23,0,20,1176,15.747853657115748,80.81001958872125
303,Tasty Point,Bangalore,North Indian,3.6,861,881,59,1,20,460,16.153955285078567,81.45280885199485
304,The Hunger Spot,Kolkata,Seafood,2.6,4546,654,37,0,20,1577,17.43352031076728,81.9445654822264
305,Spice Hub,Kolkata,Seafood,3.7,729,232,47,0,30,606,18.68924628811109,80.08280445431943
306,Tasty Point,Chennai,Bakery,3.8,4690,468,33,1,0,1840,24.034221223485453,77.33318007634524
307,Urban Bites,Bangalore,Seafood,3.3,2024,1240,27,0,30,410,13.980493512037917,82.7375921653522
308,The Hunger Spot,Pune,Italian,2.8,3482,563,28,0,20,263,20.536101683009235,73.6347309759491
309,Flavour Town,Chennai,Fast Food,3.4,3652,602,46,0,0,787,20.728434533833692,75.46646504849242
310,Tasty Point,Delhi,Italian,4.2,3880,895,36,1,40,1189,22.59232959040891,87.23407999259666
311,Spice Hub,Bangalore,Mughlai,4.5,73,347,34,0,40,434,17.737704570952427,80.42553353882545
312,Food Junction,Hyderabad,North Indian,3.8,4873,408,47,0,10,446,16.930643438546205,85.61826745724596
313,Café Delight,Chennai,Bakery,4.0,569,447,19,0,30,1255,20.49377008008319,84.13403479031511
314,The Chef House,Bangalore,Chinese,3.0,1743,1453,34,0,0,268,23.287767023948504,77.80306124215332
315,Royal Treat,Mumbai,Bakery,3.2,679,449,28,1,10,1078,13.50901393360564,85.33692538374314
316,The Chef House,Kolkata,Bakery,2.9,3904,278,41,0,0,858,17.467951282251697,74.22463006483162
317,Spice Hub,Delhi,Bakery,3.1,1552,647,40,0,10,272,25.318234007438434,86.44966076780601
318,Masala Magic,Pune,Fast Food,3.1,1281,587,46,1,10,881,20.498613718120815,83.4167360207546
319,Masala Magic,Kolkata,South Indian,3.8,2425,1465,44,0,0,1815,27.934030274075756,87.26232814392806
320,Food Junction,Mumbai,Mughlai,3.9,2801,356,41,0,20,838,26.5939134953517,86.76996224388293
321,Royal Treat,Mumbai,North Indian,4.9,4723,443,40,0,0,881,18.268725161361722,78.73208775487223
322,Flavour Town,Delhi,South Indian,3.0,3064,178,32,1,0,1329,24.347708828374124,86.16658734116216
323,Food Junction,Pune,Chinese,4.1,2468,328,59,0,0,1905,17.161504929876887,81.58305072350163
324,The Chef House,Hyderabad,South Indian,4.5,3075,190,37,0,10,1736,15.58721418877538,75.25098333531989
325,Food Junction,Chennai,North Indian,3.9,1173,1365,58,0,0,229,26.808223826498086,85.74099346890404
326,The Chef House,Pune,Mughlai,3.1,4569,493,38,0,0,129,18.36896355260685,86.9635482347882
327,Tasty Point,Bangalore,Mughlai,3.2,2759,965,18,1,0,349,16.034346878431283,74.11893643948194
328,Masala Magic,Mumbai,North Indian,2.6,1958,886,55,1,0,161,28.143126344416345,87.31662436812185
329,Tasty Point,Bangalore,Chinese,3.3,69,775,17,0,10,695,13.293358020018987,82.17973259005312
330,Café Delight,Hyderabad,North Indian,4.4,3112,427,57,0,30,106,18.63369966038586,73.20399968027452
331,Royal Treat,Bangalore,Chinese,2.6,342,678,44,1,0,159,13.41084451771299,81.251996247818
332,Flavour Town,Pune,Chinese,3.0,4181,235,30,0,20,1375,20.81519472110921,85.22928493482067
333,The Chef House,Bangalore,North Indian,4.3,199,466,21,0,0,693,19.178689196113577,81.11763057530943
334,Flavour Town,Hyderabad,Italian,4.5,3570,842,53,1,0,45,24.25863506618923,83.83304156174263
335,The Chef House,Hyderabad,Mughlai,3.6,305,1012,36,0,0,665,27.969148370192574,86.52149061728505
336,Spice Hub,Hyderabad,Chinese,4.2,2558,1318,55,0,30,1912,21.063052542384032,86.36827955842384
337,Food Junction,Pune,North Indian,3.5,186,464,45,0,10,1670,17.337853281389293,75.59037071979442
338,Café Delight,Hyderabad,Seafood,2.9,809,374,27,1,20,1736,26.66759265701959,79.46322839149104
339,Masala Magic,Mumbai,Italian,3.5,815,1227,55,0,20,930,22.412182513961092,74.53417502772953
340,The Chef House,Kolkata,Mughlai,3.9,1752,217,55,1,0,381,21.60040428481319,82.0835259464955
341,Flavour Town,Hyderabad,Chinese,4.9,224,1170,43,1,30,1914,15.798337119290267,87.69373731787233
342,Café Delight,Bangalore,Mughlai,2.7,1889,1250,42,1,0,1702,13.445405064190645,75.63681277832873
343,Urban Bites,Chennai,Italian,3.8,2710,1005,58,1,0,379,20.136338622839315,79.09663367505173
344,Urban Bites,Bangalore,Mughlai,3.3,606,1328,33,0,0,1986,21.195946138461544,87.68281807985475
345,Tasty Point,Chennai,Fast Food,3.8,1727,1245,37,1,0,1258,14.820790226309668,84.50184433206884
346,Masala Magic,Bangalore,Bakery,2.6,1365,1450,22,0,0,1015,13.74440640106219,73.91024387350073
347,Spice Hub,Pune,Fast Food,3.3,4233,1032,39,1,20,96,16.235677561579188,79.48328283854103
348,Flavour Town,Bangalore,Italian,4.5,1302,1486,52,0,0,114,13.803263214886972,88.21101725567543
349,Food Junction,Pune,Chinese,3.9,2608,1278,52,0,20,976,13.692598442865691,79.87058453631565
350,Food Junction,Pune,North Indian,3.6,3447,1120,49,0,0,1016,19.862243047795495,82.61866199501651
351,Flavour Town,Hyderabad,South Indian,3.2,4724,1268,40,1,40,237,25.682882547289324,83.73523653657537
352,Royal Treat,Mumbai,North Indian,3.2,151,1392,17,0,0,1918,23.357412819855245,83.15732968163921
353,Spice Hub,Chennai,Mughlai,3.5,3226,1301,16,0,20,387,23.602677150723743,80.89200796103823
354,Café Delight,Hyderabad,South Indian,4.6,2849,349,19,1,20,71,16.972741363916093,74.87161272485952
355,The Chef House,Hyderabad,South Indian,4.9,4350,481,34,0,0,1317,12.976556540545715,83.85127181725602
356,Royal Treat,Kolkata,Mughlai,3.6,3523,696,26,0,0,1487,19.965280802420903,87.35991481429747
357,The Chef House,Pune,Mughlai,3.5,2760,1465,52,0,0,706,18.79627401478336,87.49046769744511
358,The Chef House,Pune,Chinese,4.6,1724,215,30,0,0,844,27.8610364883141,82.05687473626084
359,Royal Treat,Chennai,Italian,3.6,1145,880,51,0,0,52,13.945110246831616,80.47828083065332
360,Tasty Point,Bangalore,Seafood,3.9,3731,717,52,1,20,891,25.145067233281402,78.00979316507053
361,Urban Bites,Bangalore,North Indian,3.1,1919,806,50,0,10,1459,18.92811722347124,74.4156762237163
362,The Chef House,Hyderabad,Italian,4.4,2257,553,43,0,10,663,25.990955256764153,86.57663805881623
363,Royal Treat,Delhi,Fast Food,3.8,4526,767,49,0,0,444,20.669035551600793,74.93803336110125
364,Royal Treat,Delhi,Chinese,4.5,4112,745,51,1,30,806,25.84597875587011,77.29195337944248
365,The Hunger Spot,Bangalore,Chinese,4.5,1558,797,35,0,0,1050,20.222889053633416,84.3502161437386
366,Tasty Point,Delhi,Seafood,3.0,2649,295,35,0,0,514,19.18956618550752,83.79431346513582
367,Masala Magic,Kolkata,Fast Food,4.3,4776,910,42,0,0,758,28.122965128214933,83.42379896289962
368,The Hunger Spot,Bangalore,North Indian,4.5,4521,274,20,1,0,786,18.664843697149298,84.37062912909661
369,The Hunger Spot,Pune,Bakery,3.4,2841,629,34,1,20,1837,25.60427043712625,81.25484765760294
370,Flavour Town,Hyderabad,Fast Food,2.9,1016,1151,50,0,20,1791,13.865818376670571,75.21723522789297
371,Urban Bites,Mumbai,North Indian,2.5,3231,861,27,0,20,1898,13.79611302686452,88.3743850032545
372,Royal Treat,Hyderabad,South Indian,3.6,3072,864,54,0,10,1397,19.7659202799244,86.71737755972732
373,Urban Bites,Bangalore,Mughlai,3.4,4533,964,25,0,40,1990,22.1105657583523,79.52597505416247
374,Spice Hub,Kolkata,Chinese,3.9,3062,1203,38,0,10,715,22.475674458020926,81.07308731217233
375,Flavour Town,Bangalore,North Indian,3.0,4439,205,33,0,10,218,13.378538774106621,78.93939482239725
376,Masala Magic,Hyderabad,Italian,4.6,2329,281,37,0,0,734,23.878165268670667,82.75245954018975
377,Urban Bites,Kolkata,Seafood,3.1,3549,380,45,1,0,454,14.865823401703151,84.20578462015226
378,Food Junction,Kolkata,Mughlai,3.1,2376,544,51,0,10,1179,27.989985181677575,76.41238590090722
379,The Chef House,Kolkata,Italian,3.7,536,1325,51,0,0,1952,18.103425199365997,79.55162592279183
380,Spice Hub,Chennai,Mughlai,3.7,2817,1131,17,0,10,307,16.95697600061618,82.7876626731784
381,Tasty Point,Bangalore,Chinese,3.0,1205,1112,48,0,0,1845,17.4311296761732,88.21310764113068
382,Masala Magic,Delhi,Fast Food,3.2,1763,1082,43,0,30,1701,27.703919701735188,77.86803651848658
383,Spice Hub,Delhi,Bakery,2.9,1682,1057,17,0,40,738,20.477175247234783,84.42200697100093
384,The Chef House,Bangalore,Fast Food,4.3,2038,682,29,1,0,586,19.711408034411303,78.208079511344
385,Flavour Town,Bangalore,North Indian,4.4,1664,1114,21,1,30,830,21.797781668032982,74.24050014736719
386,The Chef House,Chennai,Seafood,3.7,4559,597,17,1,30,427,27.599114258351534,84.8142747924287
387,The Hunger Spot,Delhi,Fast Food,4.3,4851,275,57,0,40,936,17.702603820582354,82.92918737441848
388,The Chef House,Bangalore,Chinese,4.3,4051,704,30,1,0,1957,15.67503816522021,80.82369956215574
389,The Hunger Spot,Bangalore,Seafood,2.8,857,843,59,0,20,929,22.268305831221866,83.33055986569795
390,Flavour Town,Chennai,North Indian,4.9,877,638,48,0,0,1805,20.617628879377982,86.51708084176077
391,Café Delight,Chennai,South Indian,4.6,783,761,34,0,20,1992,13.785295421476452,84.60156537561681
392,The Hunger Spot,Hyderabad,Fast Food,3.0,552,1040,58,0,20,1830,21.098803465392315,86.18195179764852
393,Tasty Point,Chennai,Fast Food,3.0,4427,595,53,1,20,736,21.74244423131877,77.32429384917825
394,The Chef House,Mumbai,Bakery,2.8,795,657,47,0,0,844,23.83699470182833,85.28754286980507
395,The Chef House,Delhi,North Indian,2.8,3315,606,28,0,30,1747,28.629119065519134,78.41614581527654
396,Tasty Point,Hyderabad,Italian,4.4,4645,1135,56,0,10,1379,19.503137081164546,73.12216895974527
397,Food Junction,Mumbai,Fast Food,3.7,2893,534,49,1,0,1045,20.912232040499617,73.47367408872918
398,Royal Treat,Bangalore,Chinese,4.5,458,861,25,1,10,204,13.992536761202983,84.19353117820046
399,Café Delight,Bangalore,Fast Food,4.4,3320,1078,34,0,30,693,26.022250274364595,77.04178515237616
400,Masala Magic,Hyderabad,Bakery,4.0,4595,1288,44,0,40,1604,14.36067717665715,77.5983143553803
401,The Hunger Spot,Chennai,South Indian,4.2,1915,601,42,1,20,621,27.647897354465165,82.51221751971454
402,Tasty Point,Kolkata,Bakery,2.5,4569,803,29,0,0,1481,18.341155437436267,84.36754445467172
403,Flavour Town,Kolkata,Fast Food,3.3,4419,1292,52,0,0,782,18.16756124145631,81.5185943176843
404,The Hunger Spot,Bangalore,Seafood,4.1,3261,1266,27,0,0,41,18.024882793049553,83.81940696482414
405,Royal Treat,Kolkata,Italian,2.5,394,670,49,0,0,231,27.912784573737408,87.48042424957814
406,Flavour Town,Pune,Mughlai,2.6,304,687,38,0,0,496,28.383714127893548,86.12489514387977
407,Spice Hub,Hyderabad,Fast Food,4.6,1248,294,15,0,0,485,28.27452262637597,76.55653695815639
408,The Chef House,Mumbai,North Indian,4.2,4867,1241,56,0,0,1008,24.006115685068732,86.94594970468789
409,Spice Hub,Hyderabad,Fast Food,3.2,2826,849,38,1,30,1277,14.56582474018186,77.43732238187731
410,The Hunger Spot,Delhi,Italian,4.2,1108,280,41,0,20,191,18.943159411321613,83.1051768416685
411,Royal Treat,Chennai,North Indian,4.5,1747,882,32,0,20,1646,17.400016501861188,86.44557464695248
412,Café Delight,Chennai,Chinese,3.3,2199,1454,40,0,0,694,24.063393661139198,82.52575958537594
413,The Hunger Spot,Hyderabad,Seafood,2.6,2775,662,43,0,10,816,20.633206319611094,85.37665972330359
414,Tasty Point,Bangalore,North Indian,4.8,1232,789,22,0,0,1561,22.60237144547709,87.26661489854007
415,Urban Bites,Bangalore,Bakery,3.4,3252,150,58,1,10,263,12.938824104144969,87.88421821574354
416,The Hunger Spot,Pune,South Indian,2.8,3909,581,40,0,20,440,25.247538587294578,79.20587371049625
417,The Chef House,Pune,Bakery,3.7,4333,540,19,0,10,398,27.93762420328295,88.28718402287463
418,The Chef House,Chennai,Mughlai,4.4,420,1439,47,0,30,1516,23.44303530023084,77.03822615503998
419,The Hunger Spot,Pune,North Indian,3.1,3009,548,54,0,30,360,26.34580460832887,80.01011060556084
420,Flavour Town,Mumbai,Chinese,3.2,2955,957,19,1,10,973,20.404181180197366,84.66700672887822
421,Urban Bites,Pune,Fast Food,3.1,4796,1429,50,0,0,690,13.121308460689875,87.93439565957567
422,Tasty Point,Mumbai,Seafood,5.0,887,544,27,1,30,142,28.54846063484368,73.62588523542037
423,The Hunger Spot,Pune,North Indian,3.0,796,1101,31,1,20,891,13.735431184883016,87.55201046860392
424,Flavour Town,Chennai,Bakery,3.9,2119,323,27,0,20,453,15.865109840109053,88.3793377619324
425,The Chef House,Chennai,North Indian,4.8,1996,1218,39,0,20,207,13.633798394300548,86.98943928327368
426,The Chef House,Mumbai,North Indian,2.9,888,1004,16,0,0,1057,22.73683856841086,74.490793760154
427,Royal Treat,Hyderabad,North Indian,4.9,1617,1314,38,1,0,89,22.073371352908374,85.9149240339082
428,The Hunger Spot,Chennai,Chinese,4.9,2413,688,50,0,0,670,16.133747501375613,82.78028413670754
429,Urban Bites,Hyderabad,Seafood,4.7,80,894,39,0,0,1454,28.01078653667687,72.94861401394802
430,Food Junction,Bangalore,Italian,3.0,2320,870,48,0,10,1913,27.324432102101753,88.15626889887818
431,Urban Bites,Mumbai,Italian,4.1,4411,199,26,0,0,856,17.248979931602438,75.1481700839982
432,The Chef House,Kolkata,North Indian,4.4,3305,1234,33,1,30,610,23.275949748757725,78.99041379199926
433,The Chef House,Chennai,Chinese,5.0,771,392,56,0,10,1849,26.398210061081276,73.27225106299659
434,Spice Hub,Delhi,Chinese,3.0,4693,1442,44,0,0,337,18.520789894889678,77.6284981913291
435,The Chef House,Bangalore,Mughlai,4.4,2131,1313,51,0,0,456,16.831961601766807,81.66588128389012
436,Tasty Point,Hyderabad,North Indian,3.3,3592,1330,57,0,10,1635,16.873420084182506,87.32130870987687
437,Masala Magic,Chennai,Bakery,2.9,4207,746,15,0,0,1189,25.845258151710123,88.24968660830906
438,The Hunger Spot,Mumbai,Bakery,3.6,1639,425,17,0,20,1928,20.162816457291704,79.40438909105065
439,Urban Bites,Kolkata,South Indian,4.5,4298,1204,40,0,30,1780,24.17387470521424,79.4796686360489
440,Masala Magic,Pune,Seafood,3.7,1095,157,29,0,10,246,23.139782536138085,75.30135753603587
441,Flavour Town,Kolkata,North Indian,3.8,2467,864,42,0,0,1425,17.668988684927825,80.57439878790477
442,Food Junction,Delhi,South Indian,5.0,4405,182,18,0,20,199,16.10841957863128,87.46526384587433
443,Tasty Point,Hyderabad,Bakery,3.5,3276,959,33,1,0,555,14.799989611830963,75.38018005608728
444,Urban Bites,Bangalore,Bakery,4.0,463,1077,38,1,0,1142,13.179781333025081,76.95698259229069
445,Masala Magic,Kolkata,North Indian,3.4,2631,1011,54,0,10,1434,14.0919770299612,86.7045588300121
446,Food Junction,Mumbai,South Indian,3.5,628,186,20,0,30,289,16.87432212391331,82.5723175757056
447,Spice Hub,Delhi,South Indian,4.2,646,183,30,1,0,965,24.146233732707206,77.95591291216002
448,Tasty Point,Mumbai,North Indian,4.8,2358,604,46,0,30,1137,15.263211085437494,85.47882145655889
449,Tasty Point,Chennai,Seafood,3.9,4884,593,44,1,0,1835,21.12198647569562,74.49984061055291
450,Spice Hub,Pune,Mughlai,4.4,3046,1410,49,1,0,1506,16.697599887155395,86.19028130697143
451,The Hunger Spot,Bangalore,South Indian,2.7,2259,361,22,0,20,1824,20.93777553036855,80.88082598940983
452,Spice Hub,Mumbai,Mughlai,3.0,2731,1313,19,0,0,678,24.725177689917203,84.60817711417164
453,Tasty Point,Hyderabad,Fast Food,3.8,2359,851,51,0,0,304,17.029099958361332,80.88690882843156
454,Tasty Point,Chennai,Seafood,2.6,4442,757,26,0,0,1065,18.331591106565742,76.64185758162398
455,Masala Magic,Chennai,Bakery,3.1,2004,1131,39,1,0,21,24.29570903053737,82.79723851543474
456,The Chef House,Bangalore,Italian,3.8,2830,510,47,1,0,122,21.48677572585932,75.21474172170593
457,Food Junction,Chennai,Seafood,2.5,1081,453,53,0,20,1079,14.303609360602277,76.38597877895154
458,Spice Hub,Hyderabad,Mughlai,3.2,2041,445,38,0,20,1849,24.85465288102488,81.36948043658755
459,Food Junction,Mumbai,Mughlai,3.8,1259,301,25,0,40,293,17.21127998183323,78.88374386843942
460,Spice Hub,Bangalore,Mughlai,3.9,1305,1396,56,0,20,1094,18.92241797921575,84.42515565048062
461,Flavour Town,Chennai,Chinese,4.8,3566,1369,49,0,20,1186,16.698313096211727,81.90373064964925
462,Tasty Point,Chennai,Seafood,4.1,337,749,54,1,20,915,21.439376625501712,78.74882799069904
463,The Chef House,Hyderabad,South Indian,3.5,806,1472,15,0,30,1526,24.053516011731503,77.89698698342156
464,Masala Magic,Pune,South Indian,4.8,2871,360,22,0,0,1991,25.57114014642748,87.04658739870061
465,The Chef House,Pune,Chinese,4.5,4770,381,37,0,0,36,27.461744201544725,73.42528952658606
466,The Chef House,Kolkata,South Indian,3.0,2803,1019,34,0,20,1923,18.511544761298055,83.58008421127204
467,The Chef House,Chennai,Chinese,2.8,3104,844,46,0,0,1632,27.628566267598913,78.91361783076981
468,Food Junction,Mumbai,Mughlai,4.2,2987,516,25,0,30,1321,22.609580434128407,78.68677972318905
469,Spice Hub,Bangalore,North Indian,3.9,972,630,21,0,10,1678,18.994553249480546,82.96927766324258
