api_provider,endpoint_type,auth_method,app_category,region,daily_requests,avg_latency_ms,error_rate,payload_size_kb,success_rate,peak_hour_calls,retry_count
OpenAI,embeddings,OAuth,backend_service,ap-south-1,1206,314.52875684598257,0.06440751713031785,35.75087551273753,0.9806576260190702,77,0
OpenAI,auth,JWT,mobile_app,us-west-2,1171,417.63210185531983,0.05766359573941257,36.260353745600625,0.9360845093705502,68,1
AWS,compute,API_Key,web_app,eu-central-1,1209,246.50750034035914,0.1342952759094961,33.91650162081915,0.9586079213614245,92,1
Stripe,embeddings,OAuth,web_app,us-east-1,1219,364.42536763715697,0.03400964361969012,41.97795921330675,0.9905560179203766,75,5
Stripe,auth,API_Key,backend_service,us-west-2,1206,231.295625209258,0.012701549975776157,70.66696685328573,0.9482567025557931,88,3
AWS,payments,JWT,data_pipeline,us-east-1,1269,247.2555819132476,0.4034902676105929,5.368260924736673,0.9324227869235433,72,1
Stripe,auth,JWT,web_app,ap-south-1,1151,230.00403291957394,0.03615853384489175,16.806720506888006,0.9475726465119098,66,0
OpenAI,payments,JWT,mobile_app,eu-central-1,1194,282.2772847338126,0.10564868217120434,43.99060353208046,0.9426209971583769,88,0
Stripe,payments,JWT,data_pipeline,us-west-2,1234,296.6030468753265,0.023393886160579698,43.84425856142256,0.9447548255395734,78,0
AWS,compute,IAM_Role,web_app,eu-central-1,1192,183.80905544581412,0.1831458242181671,36.15407860323688,0.9575139079237234,65,0
Stripe,embeddings,OAuth,web_app,eu-central-1,1216,250.66794661512895,0.11398242909923792,29.491218712451257,0.9382040255559609,82,3
AWS,storage,OAuth,data_pipeline,us-west-2,1211,308.9273145214478,0.05279880743999523,18.06954667865085,0.972910852798496,86,4
AWS,storage,JWT,web_app,ap-south-1,1220,208.0894111823947,0.20665635210362607,148.46888617952627,0.9606903819859995,93,3
Stripe,storage,OAuth,mobile_app,us-west-2,1120,285.959927946117,0.23297264788780092,69.84628028297455,0.9280077839301548,93,2
OpenAI,compute,JWT,backend_service,ap-south-1,1175,192.18078728407494,0.2399913757703179,20.97347130707726,0.968512342283755,90,3
Stripe,storage,API_Key,web_app,eu-central-1,1172,204.01113295837388,0.11881283283509438,73.69752552671397,0.991134501058331,75,2
Stripe,storage,IAM_Role,backend_service,us-west-2,1247,194.2304922964608,0.19522295394129774,7.06391461621437,0.9294151107588811,84,3
Stripe,compute,JWT,backend_service,us-west-2,1212,239.120985872516,0.03707999064970896,6.239122367504932,0.9264028655118653,79,5
OpenAI,embeddings,JWT,mobile_app,us-west-2,1189,274.6107593915509,0.14371946216157913,22.8967172625233,0.9526044152524773,75,2
AWS,payments,OAuth,mobile_app,us-west-2,1187,229.34668947272206,0.22054287303523532,76.97557751934136,0.9917399686775752,84,3
OpenAI,auth,IAM_Role,web_app,us-east-1,1160,411.70281449742527,0.03548934672458686,8.17205079451407,0.9471492340176572,69,3
Stripe,storage,OAuth,backend_service,eu-central-1,1221,298.4181275821343,0.06021763841757623,72.05965237547467,0.9620396922864605,79,2
Stripe,compute,OAuth,mobile_app,us-west-2,1147,193.8163591733815,0.07067685115106435,54.6376832385385,0.9550673893304186,57,3
Stripe,embeddings,OAuth,data_pipeline,us-east-1,1250,230.49768207283586,0.01090424183940202,12.426281363181825,0.9264978561226611,81,2
OpenAI,payments,IAM_Role,backend_service,eu-central-1,1231,352.7197021817938,0.09911920413845372,39.776369175856736,0.9353978996635438,87,0
AWS,compute,OAuth,backend_service,us-west-2,1190,275.91942148779384,0.13234751072594741,14.510901519364204,0.966596557247539,87,5
Stripe,payments,OAuth,web_app,us-west-2,1221,215.04390901858818,0.07231792744049328,43.32431881815725,0.932009727991007,75,0
Stripe,auth,OAuth,web_app,ap-south-1,1164,388.445623182913,0.0869724879584435,26.71859515629407,0.9710854912812695,93,4
AWS,payments,IAM_Role,mobile_app,ap-south-1,1243,229.62799607761647,0.09827681421836197,14.963913323018183,0.9407905375453864,87,4
AWS,storage,IAM_Role,web_app,us-west-2,1230,220.492048602264,0.11362912750246806,92.5650444995157,0.9969667271226413,90,1
AWS,embeddings,JWT,data_pipeline,ap-south-1,1232,197.8126827527413,0.019291884182953568,26.179534319500497,0.9768810052043678,66,4
AWS,payments,IAM_Role,data_pipeline,us-east-1,1237,165.27875306593702,0.1428685977544315,26.097825627324703,0.9488834213866566,87,1
OpenAI,chat_completion,JWT,mobile_app,us-west-2,1184,178.10993171702586,0.07483004012432173,92.99185516550475,0.9331437440888745,86,3
AWS,auth,JWT,mobile_app,us-east-1,1239,292.6347873067801,0.07330560483270306,44.13431341002395,0.9517621693517431,81,1
Stripe,payments,OAuth,mobile_app,ap-south-1,1223,357.72730894599704,0.110959406428732,98.46314653185034,0.9874048938085463,86,2
AWS,auth,API_Key,mobile_app,eu-central-1,1228,223.67405320967123,0.33337173577175894,18.917491987894273,0.9272196329293526,59,0
Stripe,payments,IAM_Role,mobile_app,us-west-2,1235,187.21636395844902,0.0444311051405567,31.328214898006475,0.9950350880040953,79,2
Stripe,payments,API_Key,mobile_app,us-west-2,1206,402.317938171166,0.15748651264966762,22.64031643271544,0.996735289033782,92,2
Stripe,embeddings,API_Key,data_pipeline,us-east-1,1188,251.48745711578167,0.11435862886692241,91.49407439666876,0.9963445404664432,80,2
Stripe,payments,JWT,web_app,ap-south-1,1184,193.0598011201136,0.0638097738088372,64.61811206101558,0.962186464934091,81,3
OpenAI,compute,IAM_Role,backend_service,us-east-1,1173,250.9993443535754,0.16700583704785643,33.04584011103498,0.9542009411299,73,2
AWS,chat_completion,OAuth,backend_service,eu-central-1,1175,279.5527663671803,0.2163779500951068,17.20103008445173,0.9232399072150416,79,1
AWS,auth,JWT,data_pipeline,ap-south-1,1194,244.40277649308425,0.022752190047772382,69.8946890101098,0.9556936738926602,66,3
OpenAI,chat_completion,API_Key,web_app,us-west-2,1219,289.2065185245336,0.17960713463807138,34.72711409459925,0.9516556513604728,83,2
OpenAI,storage,JWT,backend_service,ap-south-1,1195,188.1703946917179,0.05874029419158869,31.857504704845383,0.9397509789238738,63,2
Stripe,embeddings,IAM_Role,data_pipeline,us-east-1,1172,336.9759304863968,0.0060169445258183045,49.68555653950094,0.9287846817866957,89,1
AWS,storage,API_Key,mobile_app,us-east-1,1238,117.78439096713944,0.13794729807728853,28.646277245856307,0.9215311607794623,90,1
AWS,compute,API_Key,web_app,us-west-2,1224,219.6019922711049,0.21644605980106804,49.72507121358335,0.9679332120662729,88,1
AWS,embeddings,API_Key,web_app,ap-south-1,1206,174.03658649710002,0.057735496304957425,18.138841387803332,0.9605615938458623,66,2
Stripe,payments,API_Key,mobile_app,us-west-2,1245,302.3402510930305,0.17394897480174326,86.34499031516101,0.968145954498458,79,0
AWS,payments,OAuth,data_pipeline,us-east-1,1180,220.24233715518653,0.15997746756218803,3.9237356635091807,0.9345529674930488,94,3
AWS,storage,API_Key,backend_service,us-east-1,1240,260.4994052735955,0.1192929601439064,13.850567390887768,0.941126354667753,71,3
OpenAI,storage,JWT,web_app,ap-south-1,1196,215.3269064774327,0.03690260272358319,33.66993851704433,0.9407742097170516,84,1
Stripe,auth,API_Key,data_pipeline,ap-south-1,1210,353.51114858944095,0.0792324051479289,70.87944048112624,0.9416444683557186,69,3
Stripe,chat_completion,JWT,data_pipeline,eu-central-1,1193,153.60728914614276,0.09269417312842523,47.27934083127326,0.9462989110472425,70,2
Stripe,auth,IAM_Role,mobile_app,ap-south-1,1221,280.84923909415375,0.12200322703346309,81.29548741132447,0.9533652312435822,73,0
Stripe,auth,API_Key,data_pipeline,ap-south-1,1203,131.71703398037914,0.021902627957094266,46.9697608132156,0.9611336580878311,84,3
AWS,auth,JWT,mobile_app,us-east-1,1261,168.84891552526122,0.046811693632035904,0.5286251480846448,0.988085903282844,78,1
OpenAI,payments,OAuth,web_app,ap-south-1,1217,232.06194847199762,0.06978487703507645,24.26400031696116,0.9910271273872108,90,2
OpenAI,chat_completion,OAuth,mobile_app,eu-central-1,1199,221.12272856992598,0.08295026468123266,40.79885486968976,0.978756840659925,79,4
Stripe,payments,API_Key,web_app,ap-south-1,1214,249.26890494676937,0.023836182379548102,22.500320427951333,0.982487838618497,68,4
AWS,embeddings,IAM_Role,backend_service,us-west-2,1199,253.29926167252125,0.09710124973970455,33.5561267779987,0.9286890804431907,83,2
AWS,embeddings,IAM_Role,data_pipeline,us-east-1,1152,176.54829202022805,0.061944506086885114,52.00788761110093,0.9842255883535664,81,1
OpenAI,chat_completion,OAuth,backend_service,eu-central-1,1252,311.43490153636264,0.08576263190851556,29.63609572120742,0.9565301250955542,81,1
AWS,auth,OAuth,backend_service,eu-central-1,1192,247.6543504837856,0.09813947592316959,53.1213656774587,0.9850717229924079,70,0
OpenAI,compute,API_Key,mobile_app,us-west-2,1249,266.11516617253153,0.024219837537921753,38.27862780760671,0.9209238189824932,82,2
AWS,compute,JWT,mobile_app,us-west-2,1208,255.10157324230642,0.048473559036568685,20.902155652541943,0.94053731894835,90,0
OpenAI,storage,API_Key,backend_service,us-west-2,1217,263.13372618659866,0.037388769679408386,103.5233619893397,0.9523453011720764,91,4
AWS,compute,OAuth,data_pipeline,ap-south-1,1201,296.84686537234774,0.116573474648224,54.69392192907557,0.9809238279192072,91,1
Stripe,embeddings,OAuth,data_pipeline,us-east-1,1198,253.7141513178481,0.014886828454774369,7.877196111665956,0.9300524625509095,85,3
Stripe,auth,JWT,backend_service,us-west-2,1139,242.29504105068804,0.14303427160494672,51.87416932136583,0.9519193905039941,82,6
AWS,compute,OAuth,web_app,us-east-1,1220,287.63020474639774,0.12091085218431027,25.657688779204047,0.9830015030404047,83,3
AWS,payments,JWT,mobile_app,us-west-2,1218,300.8112051981378,0.06514991161091811,123.00636285031115,0.9947782818635358,78,2
Stripe,compute,JWT,backend_service,eu-central-1,1143,146.44311968787213,0.03822289236892348,49.529513836137966,0.9953811826859449,52,3
OpenAI,chat_completion,API_Key,mobile_app,ap-south-1,1187,332.58370322812084,0.04655773630723234,18.133885228134467,0.9898209190842574,69,3
AWS,storage,OAuth,data_pipeline,us-east-1,1169,290.0332492391462,0.09782885447451,45.836367945064595,0.9951391455432721,88,6
Stripe,compute,JWT,mobile_app,eu-central-1,1180,238.24301929085715,0.21745561665713067,42.14902593186459,0.9936283085543081,83,2
AWS,chat_completion,IAM_Role,mobile_app,eu-central-1,1216,268.8202564577678,0.1035633655086854,47.900011540731036,0.9500485379421884,75,1
Stripe,storage,IAM_Role,web_app,ap-south-1,1204,266.87174221279093,0.08365793560967792,72.20971050432317,0.924525871621429,89,1
OpenAI,storage,IAM_Role,backend_service,eu-central-1,1224,294.62165082241347,0.04403516453314526,10.416253552756372,0.9282451496053454,88,0
Stripe,auth,OAuth,mobile_app,us-east-1,1175,315.69139878156955,0.04870851997174431,65.59604505792703,0.9899753060759038,78,2
Stripe,storage,API_Key,web_app,us-east-1,1133,188.7574287567218,0.21221431879923136,46.29740069192139,0.9544285715617575,85,0
AWS,compute,API_Key,mobile_app,eu-central-1,1232,223.64555685513022,0.1395279845620116,92.6878616631882,0.9709867736489927,60,1
Stripe,chat_completion,IAM_Role,mobile_app,us-east-1,1222,210.3726652236624,0.01053194674134615,42.35097618492193,0.9878403235115684,91,3
AWS,auth,API_Key,backend_service,ap-south-1,1205,328.36309953693626,0.0877426675083006,27.90296377924381,0.962739845014028,83,1
OpenAI,chat_completion,JWT,web_app,us-west-2,1167,204.02919221084366,0.20393763338494955,27.152168360477162,0.9487002577154929,85,1
AWS,payments,OAuth,mobile_app,ap-south-1,1187,161.61451932493833,0.011669369719440095,49.554730434210086,0.9575220491791648,89,3
Stripe,chat_completion,JWT,web_app,eu-central-1,1224,249.62604875295156,0.11783382573432266,62.127478517440665,0.9702188356483958,89,2
Stripe,payments,JWT,web_app,us-west-2,1248,234.66764560201,0.11931591290352513,28.176682417844816,0.9311171564189102,73,3
Stripe,compute,JWT,data_pipeline,us-west-2,1180,229.60162155266403,0.19049442742241857,39.06261151423105,0.9796643292825139,98,5
Stripe,chat_completion,JWT,mobile_app,eu-central-1,1159,116.01612879110579,0.14381036126727345,66.60770270342607,0.92876561993427,76,0
AWS,compute,OAuth,web_app,ap-south-1,1201,308.81401014120524,0.09133597393852738,10.74122858827544,0.9534231864623018,75,3
AWS,embeddings,IAM_Role,data_pipeline,eu-central-1,1177,322.61506988945723,0.24148151541897395,48.435412103798626,0.9270858780737986,87,2
Stripe,payments,API_Key,web_app,eu-central-1,1196,333.7116541896534,0.08647946270253898,42.05492960869459,0.9896117083825393,78,2
AWS,chat_completion,IAM_Role,web_app,us-east-1,1168,182.99286159985982,0.14725211574189961,22.52251791686057,0.9225303436933697,70,2
OpenAI,auth,JWT,web_app,eu-central-1,1186,281.6745802857759,0.1747160513302351,6.148313424328652,0.9480081104059085,80,2
OpenAI,compute,API_Key,mobile_app,eu-central-1,1207,260.8850583796245,0.09566963837749869,3.668108782679661,0.9321587943756686,75,2
OpenAI,compute,JWT,mobile_app,us-east-1,1180,206.84858923959916,0.22935981913349945,5.703091741436803,0.9283658515670684,71,1
Stripe,embeddings,API_Key,web_app,us-west-2,1211,222.89364358287906,0.0629304928816734,9.00157526672404,0.9332269672032106,87,3
OpenAI,storage,IAM_Role,web_app,ap-south-1,1165,274.3083769395412,0.27634644941121145,19.626297769362044,0.9275284101498341,77,0
AWS,chat_completion,API_Key,web_app,eu-central-1,1185,88.1770174545415,0.3162693612177196,108.09830482347168,0.9955804699322617,71,5
OpenAI,storage,OAuth,data_pipeline,us-west-2,1222,214.77463757595615,0.11550825976479394,44.55717379960972,0.973422194609746,79,0
AWS,embeddings,OAuth,web_app,ap-south-1,1205,301.8796345439937,0.1456495522261847,72.61543847217683,0.9355375813628198,49,1
AWS,auth,IAM_Role,mobile_app,us-east-1,1187,184.20845730108567,0.14720433404168415,9.65165034406292,0.9616970918916915,72,1
OpenAI,payments,API_Key,data_pipeline,us-west-2,1179,195.4905084280577,0.10565483957517204,52.971643635917744,0.9627467380809039,65,1
Stripe,auth,JWT,data_pipeline,ap-south-1,1239,315.42665772241276,0.04891471566866441,76.76585299070862,0.9571332678036777,96,2
OpenAI,chat_completion,JWT,backend_service,us-east-1,1135,271.8773627351407,0.19805811007601162,66.34662576465902,0.9506032602689223,72,1
AWS,payments,IAM_Role,mobile_app,us-east-1,1186,371.2080013088005,0.039325109742575075,22.45452012085229,0.9868669059543623,87,1
AWS,auth,API_Key,mobile_app,us-west-2,1191,223.66799429479656,0.05078028067649446,2.513945263648,0.9813321852177205,77,4
Stripe,storage,OAuth,web_app,ap-south-1,1183,257.3861683162656,0.07332944651060226,39.613311797549656,0.9494088148896389,95,3
Stripe,storage,IAM_Role,backend_service,us-west-2,1222,201.77715859555852,0.016606767090987483,25.58571414704966,0.9629825098473848,68,2
Stripe,compute,IAM_Role,mobile_app,eu-central-1,1164,276.2140266768249,0.06716694947386655,75.33588984805014,0.9759795220891583,81,3
AWS,payments,JWT,mobile_app,ap-south-1,1175,215.50265015629503,0.14600530973653672,11.025546596410525,0.9659197519292875,80,2
Stripe,compute,JWT,mobile_app,us-west-2,1217,336.2580982704045,0.10496303951673185,44.119907530709746,0.94346333710641,76,1
OpenAI,storage,JWT,web_app,us-west-2,1201,270.54671068743227,0.06876164816494433,45.98643623441955,0.9626252016151958,85,0
Stripe,chat_completion,JWT,data_pipeline,us-west-2,1200,175.0284097887723,0.06199659299904617,26.090189317910966,0.9944477109040821,67,1
AWS,auth,API_Key,web_app,us-east-1,1189,256.95801334383094,0.08446471826014622,33.08005844058093,0.9382178348656238,85,2
AWS,payments,API_Key,mobile_app,us-east-1,1215,273.372373039553,0.018660905690662918,26.19033819935177,0.9247618046345374,81,1
Stripe,embeddings,JWT,web_app,ap-south-1,1214,198.5144630172473,0.09929980820516478,18.946461687193505,0.9453974899206911,81,1
OpenAI,embeddings,JWT,web_app,ap-south-1,1220,306.51434608952627,0.26422594773558605,26.68076500926723,0.9668360405031193,80,0
OpenAI,payments,IAM_Role,web_app,us-east-1,1228,168.4046803560037,0.05560592237000679,23.0427208162091,0.9342417721352783,73,2
AWS,chat_completion,IAM_Role,data_pipeline,us-west-2,1175,253.0805601342621,0.09282185226914187,28.771486506788158,0.9603737091128094,86,1
OpenAI,embeddings,OAuth,data_pipeline,us-east-1,1255,188.44414167818917,0.13826190845055275,100.41819426505334,0.9959855619091885,87,2
AWS,embeddings,IAM_Role,data_pipeline,us-west-2,1205,107.1357223220771,0.1715506097136775,19.81321209683651,0.9373822620063467,75,3
Stripe,compute,JWT,web_app,us-east-1,1222,167.22951497768636,0.0588723497168726,76.38099706651653,0.9507466010498494,73,1
OpenAI,embeddings,API_Key,web_app,eu-central-1,1240,406.88939844460833,0.14412969043319462,39.02500161514105,0.9804569577673468,81,0
OpenAI,auth,OAuth,data_pipeline,us-east-1,1205,222.07824593347516,0.016991789926947637,54.39813820662334,0.9462901613149355,84,1
Stripe,auth,API_Key,backend_service,ap-south-1,1195,173.64702351488245,0.12846834653297964,48.01710977420826,0.9799733981294164,83,0
OpenAI,embeddings,JWT,web_app,eu-central-1,1188,291.9308342161935,0.08994151167850899,25.334999970909248,0.9398971088319867,78,3
OpenAI,payments,API_Key,backend_service,eu-central-1,1212,246.00484125397594,0.0716008856399393,25.33338348068803,0.9856978362457706,85,2
AWS,embeddings,IAM_Role,web_app,us-west-2,1280,197.5252451923667,0.25899980598220723,25.04957113132077,0.9667536573992048,85,4
AWS,auth,OAuth,backend_service,eu-central-1,1263,221.15113895654724,0.038640872380898805,21.197858703121515,0.957181034340507,76,3
Stripe,payments,IAM_Role,web_app,eu-central-1,1164,277.8002144542006,0.1785569857521751,33.98492371349953,0.9337031574913665,74,3
AWS,auth,IAM_Role,backend_service,eu-central-1,1260,210.8187606564792,0.08572503969926087,12.040968016255299,0.9909124329772108,65,4
Stripe,chat_completion,OAuth,backend_service,us-west-2,1128,303.3060027808556,0.10085572063286595,23.10443294024501,0.9418941132534199,89,2
AWS,storage,JWT,web_app,eu-central-1,1255,325.0508536802666,0.04414143591849293,32.855384289593545,0.9592128324774027,76,5
Stripe,storage,IAM_Role,data_pipeline,us-east-1,1190,343.2145657115401,0.06564256474646654,5.066317972876688,0.9890876055932413,63,3
AWS,storage,IAM_Role,data_pipeline,us-west-2,1164,260.72050126185735,0.04074720499780432,68.16329741373433,0.9560650335246114,81,1
